run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,page_size,scenario,tier,rate_label,backend,overload_saturates,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,page_latency_med,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes
96dea48eb8e6,B0015,graphql,on,zipfian,medium,heavy,constrained,medium,10,0,,,,sqlite,,0,smoke-caching-check,1783571509.264,1783571530.409,32.0025485,43.28050044999999,46.38455343,9.999539911669101,601.5,0.34,1,,0,0,5.857142857142857,8.0,58.91761904761905,59.38,200,0,
6ceb6ece2419,B0015,graphql,on,zipfian,medium,heavy,constrained,medium,10,0,,,,sqlite,,1,smoke-caching-check,1783571530.411,1783571551.559,33.295264,42.64352865,47.15183115,9.99954649556756,692,0.305,1,,0,0,6.0,9.0,59.387142857142855,59.41,200,0,
2af37d0fec06,B0015,graphql,on,zipfian,medium,heavy,constrained,medium,10,0,,,,sqlite,,2,smoke-caching-check,1783571551.562,1783571572.651,33.141348,41.9916116,44.66560494999998,9.999622471253332,697,0.35,1,,0,0,6.333333333333333,10.0,59.439047619047614,59.44,200,0,
82f2b4ae5b39,B0005,rest,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,0,smoke-caching-check,1783571600.016,1783571621.212,28.44222,36.386475,44.796345,10.03055411480397,783,0.01990049751243781,1,,0,0,2.5714285714285716,4.0,48.325714285714284,48.36,201,0,
8fdec1e8de3a,B0005,rest,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,1,smoke-caching-check,1783571621.214,1783571642.414,28.53169,39.574141,58.65111,10.032882987126678,776,0.03482587064676617,1,,0,0,3.380952380952381,7.0,48.36666666666667,48.38,201,0,
30ae6bf076f3,B0005,rest,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,2,smoke-caching-check,1783571642.416,1783571663.560,28.6421825,36.7473344,40.07221523,9.99930867629615,776,0.025,1,,0,0,2.5714285714285716,4.0,48.38666666666667,48.39,200,0,
a1d49e52fab9,B0018,graphql,off,unique,medium,light,constrained,medium,10,0,,,,sqlite,,0,smoke-caching-check,1783571696.242,1783571717.328,35.232502499999995,43.63583265,45.56970990999994,9.999667490056654,2385,,1,,0,0,9.619047619047619,12.0,57.845238095238095,58.34,200,0,
72c16c71015f,B0018,graphql,off,unique,medium,light,constrained,medium,10,0,,,,sqlite,,1,smoke-caching-check,1783571717.330,1783571738.421,35.323884,45.781926,47.786555,10.030928533120722,2117,,1,,0,0,9.523809523809524,12.0,58.82047619047619,59.19,201,0,
238fdfd8b336,B0018,graphql,off,unique,medium,light,constrained,medium,10,0,,,,sqlite,,2,smoke-caching-check,1783571738.423,1783571759.510,35.101291,44.26235189999999,45.96050869,9.999354084223414,2095.5,,1,,0,0,9.380952380952381,11.0,59.22095238095238,59.24,200,0,
