run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes
de12e504d410,B0006,rest,off,unique,medium,light,constrained,low,10,0,phase2-density-drillin,1782631440.374,1782631531.499,27.743843,36.487573,40.099734,10.00806387917333,383,,1,0,0,2.6956521739130435,4.0,48.45391304347826,48.5,901,0,
8520a36e056a,B0006,rest,off,unique,medium,light,constrained,low,10,1,phase2-density-drillin,1782631531.503,1782631622.643,28.053487,36.342862,39.911172,10.007208866617109,384,,1,0,0,2.7032967032967035,4.0,48.51384615384615,48.52,901,0,
870e7c38d4ee,B0006,rest,off,unique,medium,light,constrained,low,10,2,phase2-density-drillin,1782631622.647,1782631713.677,27.661716,36.050706,39.366618,10.008504625053861,381,,1,0,0,2.6923076923076925,4.0,48.566593406593405,48.6,901,0,
589392bb23ba,B0006,rest,off,unique,medium,light,constrained,low,10,3,phase2-density-drillin,1782631713.681,1782631804.715,27.4252255,36.24143885,39.35993806,9.999839141032048,383,,1,0,0,2.5934065934065935,3.0,48.63098901098901,48.65,900,0,
883daf0f58d2,B0006,rest,off,unique,medium,light,constrained,low,10,4,phase2-density-drillin,1782631804.720,1782631895.840,27.934026000000003,36.522408,39.27179295999999,9.999890306314395,383,,1,0,0,2.6373626373626373,4.0,48.66252747252747,48.67,900,0,
de31902463f0,B0006,rest,off,unique,medium,light,constrained,low,10,5,phase2-density-drillin,1782631895.846,1782631986.931,27.670885,35.76679975,38.37505092,9.999937611500346,384,,1,0,0,2.6153846153846154,4.0,48.714945054945055,48.74,900,0,
dcfdc8cbe888,B0006,rest,off,unique,medium,light,constrained,low,10,6,phase2-density-drillin,1782631986.937,1782632078.021,27.904318,36.211063,40.730773,10.007656988316908,385,,1,0,0,2.5824175824175826,4.0,48.74,48.74,901,0,
5f02f0b08b7d,B0006,rest,off,unique,medium,light,constrained,low,10,7,phase2-density-drillin,1782632078.027,1782632169.107,28.3274595,35.9873635,39.49387154,9.999864157289794,383,,1,0,0,2.6373626373626373,4.0,48.74802197802198,48.76,900,0,
45b8a465a454,B0006,rest,off,unique,medium,light,constrained,low,10,8,phase2-density-drillin,1782632169.114,1782632260.147,27.947088,36.659661299999996,40.21791351,9.999945497630385,384,,1,0,0,2.5714285714285716,4.0,48.7943956043956,48.81,900,0,
f05d42c1bbfe,B0006,rest,off,unique,medium,light,constrained,low,10,9,phase2-density-drillin,1782632260.154,1782632351.276,28.200999,36.486623,39.040807,10.00799761749231,382,,1,0,0,2.7362637362637363,4.0,48.81,48.81,901,0,
0cfbb480cf82,B0006,rest,off,unique,medium,light,constrained,low,10,10,phase2-density-drillin,1782632351.284,1782632442.411,27.980187,36.113751,39.834768,10.007096166170891,383,,1,0,0,2.6043956043956045,4.0,48.81,48.81,901,0,
7354b62c23a2,B0006,rest,off,unique,medium,light,constrained,low,10,11,phase2-density-drillin,1782632442.419,1782632533.551,27.518761,36.025235,39.730253,10.009207920613894,382,,1,0,0,2.6043956043956045,4.0,48.81131868131868,48.82,901,0,
041880964831,B0006,rest,off,unique,medium,light,constrained,low,10,12,phase2-density-drillin,1782632533.559,1782632624.646,27.7696865,36.11863739999999,38.71283258,9.999898485252757,383,,1,0,0,2.6153846153846154,4.0,48.82,48.82,900,0,
8ce1a50b84be,B0006,rest,off,unique,medium,light,constrained,low,10,13,phase2-density-drillin,1782632624.656,1782632715.724,27.693309,36.0658434,40.44679418,9.999849193940948,383,,1,0,0,2.5934065934065935,4.0,48.82197802197802,48.83,900,0,
2e0815bafc7a,B0006,rest,off,unique,medium,light,constrained,low,10,14,phase2-density-drillin,1782632715.735,1782632806.884,28.028646,36.295403,39.828839,10.00837805981672,384,,1,0,0,2.659340659340659,4.0,48.83,48.83,901,0,
b6752f49a840,B0006,rest,off,unique,medium,light,constrained,low,10,15,phase2-density-drillin,1782632806.895,1782632897.984,27.497048,35.732389,40.30380099,9.999880074993774,384,,1,0,0,2.6263736263736264,4.0,48.83,48.83,900,0,
d94406acdf9b,B0006,rest,off,unique,medium,light,constrained,low,10,16,phase2-density-drillin,1782632897.995,1782632989.090,27.602978,36.423197,41.441278,10.007846500542618,382,,1,0,0,2.6043956043956045,4.0,48.83615384615385,48.84,901,0,
f98bd254a70d,B0006,rest,off,unique,medium,light,constrained,low,10,17,phase2-density-drillin,1782632989.101,1782633080.206,27.4467795,36.11017395,42.13394331,9.999874004698611,384,,1,0,0,2.6483516483516483,4.0,48.84,48.84,900,0,
c3eecf714023,B0006,rest,off,unique,medium,light,constrained,low,10,18,phase2-density-drillin,1782633080.219,1782633171.305,28.0936685,36.39310294999999,40.74837169,9.999943327098961,383,,1,0,0,2.6043956043956045,4.0,48.846813186813186,48.85,900,0,
58058cf0e294,B0006,rest,off,unique,medium,light,constrained,low,10,19,phase2-density-drillin,1782633171.317,1782633262.457,27.84295,36.341099,39.17138,10.007927161697689,383,,1,0,0,2.6153846153846154,4.0,48.85,48.85,901,0,
a06da1536b5b,B0006,rest,off,unique,medium,light,constrained,low,10,20,phase2-density-drillin,1782633262.470,1782633353.557,27.431421999999998,36.30864694999999,40.3308323,9.999917600345643,381.5,,1,0,0,2.6153846153846154,4.0,48.85,48.85,900,0,
685b081345b7,B0006,rest,off,unique,medium,light,constrained,low,10,21,phase2-density-drillin,1782633353.571,1782633444.697,27.7943,35.922452,39.74391,10.00736928579476,382,,1,0,0,2.5274725274725274,4.0,48.85,48.85,901,0,
684d16e417bb,B0006,rest,off,unique,medium,light,constrained,low,10,22,phase2-density-drillin,1782633444.712,1782633535.856,28.123822,36.573301,40.702972,10.007614400823783,383,,1,0,0,2.67032967032967,4.0,48.85,48.85,901,0,
9c4ab5eee1e0,B0006,rest,off,unique,medium,light,constrained,low,10,23,phase2-density-drillin,1782633535.871,1782633627.024,27.876228,36.665779,39.238971,10.008684185130118,384,,1,0,0,2.6153846153846154,4.0,48.85,48.85,901,0,
71a3298fe749,B0006,rest,off,unique,medium,light,constrained,low,10,24,phase2-density-drillin,1782633627.040,1782633718.082,27.858401,36.9996921,41.34717258999999,9.99995977749512,384,,1,0,0,2.5604395604395602,4.0,48.85,48.85,900,0,
d8ef13460962,B0006,rest,off,unique,medium,light,constrained,low,10,25,phase2-density-drillin,1782633718.097,1782633809.232,27.775055,36.387784,39.156743,10.007527408763154,383,,1,0,0,2.5384615384615383,4.0,48.85,48.85,901,0,
279f2b3a793c,B0006,rest,off,unique,medium,light,constrained,low,10,26,phase2-density-drillin,1782633809.248,1782633900.330,27.537419,35.824989,40.74406,10.00775271268051,383,,1,0,0,2.6483516483516483,4.0,48.86934065934066,48.87,901,0,
ff3afebf3b0a,B0006,rest,off,unique,medium,light,constrained,low,10,27,phase2-density-drillin,1782633900.347,1782633991.437,28.1290685,36.34565265,39.016106539999996,9.999903111494302,381,,1,0,0,2.5824175824175826,4.0,48.87,48.87,900,0,
6dcd450aa209,B0006,rest,off,unique,medium,light,constrained,low,10,28,phase2-density-drillin,1782633991.454,1782634082.598,28.019439,35.976991,39.004413,10.007914727483524,383,,1,0,0,2.6153846153846154,4.0,48.87,48.87,901,0,
47eae1b019ce,B0006,rest,off,unique,medium,light,constrained,low,10,29,phase2-density-drillin,1782634082.615,1782634173.751,27.853857,36.516689,41.30094,10.006907932476933,382,,1,0,0,2.6263736263736264,4.0,48.87,48.87,901,0,
827a5ab25e5d,B0009,rest,off,zipfian,medium,light,constrained,high,10,0,phase2-density-drillin,1782634264.914,1782634355.948,28.944606999999998,38.20882735,59.8615695,9.999905835886697,3563,,1,0,0,3.769230769230769,5.0,49.18670329670329,49.22,900,0,
fab68325b941,B0009,rest,off,zipfian,medium,light,constrained,high,10,1,phase2-density-drillin,1782634355.951,1782634447.396,29.221022,38.455752,55.843478,10.008700797435788,3563,,1,0,0,3.6739130434782608,5.0,49.22945652173913,49.23,901,0,
be22e78756ca,B0009,rest,off,zipfian,medium,light,constrained,high,10,2,phase2-density-drillin,1782634447.400,1782634538.426,28.962716999999998,38.50216365,58.50474038,9.99990021444017,3561,,1,0,0,3.7142857142857144,5.0,49.23,49.23,900,0,
d7cf917621d9,B0009,rest,off,zipfian,medium,light,constrained,high,10,3,phase2-density-drillin,1782634538.430,1782634629.457,28.623229000000002,38.02912799999999,56.12869961999998,9.999946937059347,3563,,1,0,0,3.6043956043956045,5.0,49.23,49.23,900,0,
c254f9643769,B0009,rest,off,zipfian,medium,light,constrained,high,10,4,phase2-density-drillin,1782634629.462,1782634720.547,29.256,38.35867904999999,54.12667754999998,9.999850005916523,3563,,1,0,0,3.5934065934065935,5.0,49.24010989010989,49.27,900,0,
f68b65329314,B0009,rest,off,zipfian,medium,light,constrained,high,10,5,phase2-density-drillin,1782634720.552,1782634811.630,28.833151,38.738083,59.444541,10.008625932149036,3563,,1,0,0,3.5934065934065935,5.0,49.27,49.27,901,0,
dbe6d3cb918f,B0009,rest,off,zipfian,medium,light,constrained,high,10,6,phase2-density-drillin,1782634811.636,1782634902.769,28.979288,38.311895,52.030712,10.007457205237818,3563,,1,0,0,3.6373626373626373,5.0,49.27,49.27,901,0,
819288020eb2,B0009,rest,off,zipfian,medium,light,constrained,high,10,7,phase2-density-drillin,1782634902.776,1782634993.816,28.85421,38.824388,57.894645,10.006844907820641,3614,,1,0,0,3.6263736263736264,5.0,49.27,49.27,901,0,
cdc2800dc09c,B0009,rest,off,zipfian,medium,light,constrained,high,10,8,phase2-density-drillin,1782634993.823,1782635084.894,28.748584,37.418274,43.201355,10.008129988541812,3563,,1,0,0,3.5604395604395602,5.0,49.27,49.27,901,0,
ab28c3db0561,B0009,rest,off,zipfian,medium,light,constrained,high,10,9,phase2-density-drillin,1782635084.904,1782635176.130,28.910864500000002,38.1709528,53.08353738,9.999890761304433,3563,,1,0,0,3.7032967032967035,5.0,49.27,49.27,900,0,
e8d6dbed12bd,B0009,rest,off,zipfian,medium,light,constrained,high,10,10,phase2-density-drillin,1782635176.139,1782635267.422,29.028645,37.82705,43.805647,10.007197152201247,3563,,1,0,0,3.6483516483516483,5.0,49.27,49.27,901,0,
e6544b7b5882,B0009,rest,off,zipfian,medium,light,constrained,high,10,11,phase2-density-drillin,1782635267.430,1782635358.558,28.6767335,38.4035521,51.595734759999985,9.999882736930635,3592,,1,0,0,3.6373626373626373,5.0,49.27,49.27,900,0,
a2e867a68942,B0009,rest,off,zipfian,medium,light,constrained,high,10,12,phase2-density-drillin,1782635358.567,1782635449.688,28.630063,38.915701,57.77314,10.007938590797052,3563,,1,0,0,3.5217391304347827,5.0,49.27,49.27,901,0,
bdb7eaa248fc,B0009,rest,off,zipfian,medium,light,constrained,high,10,13,phase2-density-drillin,1782635449.699,1782635540.735,28.630164999999998,38.037356949999996,49.92874848999999,9.99989135018049,3563,,1,0,0,3.6153846153846154,5.0,49.27,49.27,900,0,
b8260a73081f,B0009,rest,off,zipfian,medium,light,constrained,high,10,14,phase2-density-drillin,1782635540.745,1782635631.866,28.982993,37.351601,51.837584,10.007822057182919,3563,,1,0,0,3.5824175824175826,5.0,49.27,49.27,901,0,
c0453a03b70a,B0009,rest,off,zipfian,medium,light,constrained,high,10,15,phase2-density-drillin,1782635631.876,1782635722.990,28.808757,37.741157,50.937302,10.00776263727295,3563,,1,0,0,3.5824175824175826,5.0,49.27,49.27,901,0,
d987c3ac5e95,B0009,rest,off,zipfian,medium,light,constrained,high,10,16,phase2-density-drillin,1782635723.001,1782635814.124,28.841532,38.283162,50.86627,10.007443562845731,3563,,1,0,0,3.6373626373626373,5.0,49.27,49.27,901,0,
109049cea53c,B0009,rest,off,zipfian,medium,light,constrained,high,10,17,phase2-density-drillin,1782635814.136,1782635905.268,28.956939,38.497873,54.471461,10.00870617637603,3561,,1,0,0,3.5494505494505493,5.0,49.27,49.27,901,0,
4d6df26edc82,B0009,rest,off,zipfian,medium,light,constrained,high,10,18,phase2-density-drillin,1782635905.280,1782635996.402,28.482003499999998,37.584524949999995,47.07689796999996,9.999857227482872,3563,,1,0,0,3.6043956043956045,5.0,49.27,49.27,900,0,
f90dd527c1c0,B0009,rest,off,zipfian,medium,light,constrained,high,10,19,phase2-density-drillin,1782635996.415,1782636087.427,28.990007,37.86073905,54.201018129999994,9.999907946069623,3561,,1,0,0,3.5714285714285716,5.0,49.27,49.27,900,0,
ae72219c914c,B0009,rest,off,zipfian,medium,light,constrained,high,10,20,phase2-density-drillin,1782636087.441,1782636178.578,28.929129,38.112176,52.972558,10.008522495732235,3561,,1,0,0,3.659340659340659,5.0,49.27,49.27,901,0,
3d00eabb2c27,B0009,rest,off,zipfian,medium,light,constrained,high,10,21,phase2-density-drillin,1782636178.591,1782636269.695,28.669151,37.7126105,43.784942109999946,9.999907392968725,3561,,1,0,0,3.4285714285714284,5.0,49.27,49.27,900,0,
1ffcf122c23b,B0009,rest,off,zipfian,medium,light,constrained,high,10,22,phase2-density-drillin,1782636269.709,1782636360.819,28.456977,37.551144,47.682087,10.00754060453977,3563,,1,0,0,3.5604395604395602,5.0,49.27,49.27,901,0,
3999ff37d0e0,B0009,rest,off,zipfian,medium,light,constrained,high,10,23,phase2-density-drillin,1782636360.834,1782636451.916,29.065855,38.1607888,54.94900092999998,9.999957690290122,3563,,1,0,0,3.6153846153846154,5.0,49.27,49.27,900,0,
9d6b7048db2b,B0009,rest,off,zipfian,medium,light,constrained,high,10,24,phase2-density-drillin,1782636451.931,1782636543.046,29.082826,38.881431,51.381954,10.007698446688373,3563,,1,0,0,3.6043956043956045,5.0,49.27,49.27,901,0,
29a1c7bbca0a,B0009,rest,off,zipfian,medium,light,constrained,high,10,25,phase2-density-drillin,1782636543.068,1782636634.181,28.78691,38.14359,50.084511,10.006639945473708,3563,,1,0,0,3.5824175824175826,5.0,49.27,49.27,901,0,
4f0f0adaa56a,B0009,rest,off,zipfian,medium,light,constrained,high,10,26,phase2-density-drillin,1782636634.197,1782636725.275,29.043275,38.54364,56.634894,10.00698604288814,3563,,1,0,0,3.6043956043956045,5.0,49.27,49.27,901,0,
1c75ea435903,B0009,rest,off,zipfian,medium,light,constrained,high,10,27,phase2-density-drillin,1782636725.292,1782636816.415,29.337608,37.750832,46.00273,10.008778034480105,3563,,1,0,0,3.5824175824175826,5.0,49.27,49.27,901,0,
9446f8e1dd1e,B0009,rest,off,zipfian,medium,light,constrained,high,10,28,phase2-density-drillin,1782636816.432,1782636907.552,28.946057,37.426246,52.455501,10.007824616899201,3563,,1,0,0,3.5760869565217392,5.0,49.27,49.27,901,0,
3825c7213003,B0009,rest,off,zipfian,medium,light,constrained,high,10,29,phase2-density-drillin,1782636907.570,1782636998.644,29.059269,37.93956089999999,50.304814739999976,9.999890766082107,3563,,1,0,0,3.6043956043956045,5.0,49.27,49.27,900,0,
87e4c80dab9a,B0002,rest,on,zipfian,medium,light,constrained,low,10,0,phase2-density-drillin,1782637091.452,1782637182.573,27.367225,36.024694,40.788973,10.007870639658593,380,0.4983351831298557,1,0,0,1.6483516483516483,3.0,49.27,49.27,901,0,
78552cb5523c,B0002,rest,on,zipfian,medium,light,constrained,low,10,1,phase2-density-drillin,1782637182.579,1782637273.689,27.340176,37.119408,51.760245,10.0090504995077,381,0.5027746947835738,1,0,0,1.7472527472527473,3.0,49.27,49.27,901,0,
2e649a8b12e7,B0002,rest,on,zipfian,medium,light,constrained,low,10,2,phase2-density-drillin,1782637273.692,1782637364.820,27.576933,36.38168,51.983581,10.008099577759207,381,0.5149833518312985,1,0,0,1.6483516483516483,3.0,49.27,49.27,901,0,
d92537073aee,B0002,rest,on,zipfian,medium,light,constrained,low,10,3,phase2-density-drillin,1782637364.824,1782637455.931,27.137473,36.889254,50.182177,10.00837880256921,382,0.49278579356270813,1,0,0,1.7692307692307692,3.0,49.27,49.27,901,0,
5633b48047e8,B0002,rest,on,zipfian,medium,light,constrained,low,10,4,phase2-density-drillin,1782637455.936,1782637547.084,27.002503,37.270072,43.886888,10.007469520269936,379,0.5194228634850167,1,0,0,1.6483516483516483,3.0,49.27,49.27,901,0,
78f5735f9370,B0002,rest,on,zipfian,medium,light,constrained,low,10,5,phase2-density-drillin,1782637547.089,1782637638.194,27.020206,36.608649299999996,44.271123339999995,9.99984810352951,377,0.5155555555555555,1,0,0,1.7142857142857142,3.0,49.27,49.27,900,0,
f93bf09729ae,B0002,rest,on,zipfian,medium,light,constrained,low,10,6,phase2-density-drillin,1782637638.200,1782637729.349,27.380349000000002,36.441345999999996,49.671853249999955,9.999949467477578,379,0.4955555555555556,1,0,0,1.7802197802197801,3.0,49.27,49.27,900,0,
d982b80bd98c,B0002,rest,on,zipfian,medium,light,constrained,low,10,7,phase2-density-drillin,1782637729.355,1782637820.469,27.319347999999998,37.29822455,46.11779036999999,9.999934867313119,379.5,0.52,1,0,0,1.6043956043956045,3.0,49.27,49.27,900,0,
160582b28bac,B0002,rest,on,zipfian,medium,light,constrained,low,10,8,phase2-density-drillin,1782637820.476,1782637911.493,27.098941500000002,36.181312399999996,50.6447688,9.999881929394084,380,0.4866666666666667,1,0,0,1.6483516483516483,3.0,49.27,49.27,900,0,
267f8a8001d1,B0002,rest,on,zipfian,medium,light,constrained,low,10,9,phase2-density-drillin,1782637911.500,1782638002.570,28.095386,37.841649,56.995718,10.009337726162078,383,0.4961154273029967,1,0,0,1.7252747252747254,3.0,49.27,49.27,901,0,
34a14b4df545,B0002,rest,on,zipfian,medium,light,constrained,low,10,10,phase2-density-drillin,1782638002.580,1782638093.696,27.4750975,36.4697246,48.331658559999966,9.999867960299026,383,0.49,1,0,0,1.6703296703296704,3.0,49.27,49.27,900,0,
e17a1d9fb05b,B0002,rest,on,zipfian,medium,light,constrained,low,10,11,phase2-density-drillin,1782638093.704,1782638184.868,26.922419,36.432761,48.62788,10.009173291121588,377,0.49944506104328523,1,0,0,1.6153846153846154,3.0,49.27,49.27,901,0,
4e31b0fd145a,B0002,rest,on,zipfian,medium,light,constrained,low,10,12,phase2-density-drillin,1782638184.878,1782638275.954,27.4543235,36.61638875,51.77273695999999,9.999855391091204,379,0.49666666666666665,1,0,0,1.7032967032967032,3.0,49.27,49.27,900,0,
f3d9d16f1b98,B0002,rest,on,zipfian,medium,light,constrained,low,10,13,phase2-density-drillin,1782638275.963,1782638367.012,27.38862,36.744463,43.445084,10.009194763471225,381,0.5072142064372919,1,0,0,1.5824175824175823,3.0,49.27,49.27,901,0,
e871013131a7,B0002,rest,on,zipfian,medium,light,constrained,low,10,14,phase2-density-drillin,1782638367.022,1782638458.135,27.840370999999998,37.507668949999996,43.26857046,9.999920016306412,381,0.46555555555555556,1,0,0,1.7032967032967032,3.0,49.27,49.27,900,0,
d4434a79b7e4,B0002,rest,on,zipfian,medium,light,constrained,low,10,15,phase2-density-drillin,1782638458.146,1782638549.267,27.29169,36.004531,55.350782,10.00757610887128,383,0.5238623751387348,1,0,0,1.6593406593406594,3.0,49.27,49.27,901,0,
23e80844dfa1,B0002,rest,on,zipfian,medium,light,constrained,low,10,16,phase2-density-drillin,1782638549.278,1782638640.359,27.71127,36.140064,42.273336,10.008437915948726,379,0.49278579356270813,1,0,0,1.6373626373626373,3.0,49.27,49.27,901,0,
2b9fc9bb1596,B0002,rest,on,zipfian,medium,light,constrained,low,10,17,phase2-density-drillin,1782638640.371,1782638731.449,27.400984,37.212847,53.202072,10.00742757072165,383,0.5105438401775805,1,0,0,1.673913043478261,3.0,49.27,49.27,901,0,
66c5e9cec754,B0002,rest,on,zipfian,medium,light,constrained,low,10,18,phase2-density-drillin,1782638731.462,1782638822.582,27.191691,37.385527,53.839142,10.007992568140518,376,0.49500554938956715,1,0,0,1.6263736263736264,3.0,49.27,49.27,901,0,
077410d5b02c,B0002,rest,on,zipfian,medium,light,constrained,low,10,19,phase2-density-drillin,1782638822.595,1782638913.714,27.2194435,36.70815005,42.815058889999996,9.999840042669787,380,0.5111111111111111,1,0,0,1.6043956043956045,3.0,49.27,49.27,900,0,
e91cbddf149f,B0002,rest,on,zipfian,medium,light,constrained,low,10,20,phase2-density-drillin,1782638913.727,1782639004.838,27.463259,35.892102,41.066235759999984,9.999900651098141,375,0.49777777777777776,1,0,0,1.6483516483516483,3.0,49.27,49.27,900,0,
22403220c245,B0002,rest,on,zipfian,medium,light,constrained,low,10,21,phase2-density-drillin,1782639004.852,1782639095.926,27.260982,36.381251,52.835478,10.007892594869965,385,0.4983351831298557,1,0,0,1.7032967032967032,3.0,49.27,49.27,901,0,
35911f72ed30,B0002,rest,on,zipfian,medium,light,constrained,low,10,22,phase2-density-drillin,1782639095.940,1782639187.059,27.530248,36.160186,40.643032,10.008165468596145,379,0.4827968923418424,1,0,0,1.6923076923076923,3.0,49.27,49.27,901,0,
b0fed644d3e6,B0002,rest,on,zipfian,medium,light,constrained,low,10,23,phase2-density-drillin,1782639187.074,1782639278.233,27.089689,37.22434,58.469459,10.007379311108192,380,0.5194228634850167,1,0,0,1.6483516483516483,3.0,49.27,49.27,901,0,
ff20d3ec2cb7,B0002,rest,on,zipfian,medium,light,constrained,low,10,24,phase2-density-drillin,1782639278.248,1782639372.070,27.654515,36.718185449999986,58.93096199,9.999856875048504,380,0.5,1,0,0,1.627659574468085,3.0,49.27,49.27000000000001,900,0,
3e9f77a78986,B0002,rest,on,zipfian,medium,light,constrained,low,10,25,phase2-density-drillin,1782639372.085,1782639463.127,27.4809585,37.227497549999995,49.3520198,9.999934797314031,381,0.4988888888888889,1,0,0,1.6703296703296704,3.0,49.27,49.27,900,0,
40ccbc4638ce,B0002,rest,on,zipfian,medium,light,constrained,low,10,26,phase2-density-drillin,1782639463.143,1782639554.281,27.352302,35.84637,52.008227,10.008624849484656,381,0.4961154273029967,1,0,0,1.6703296703296704,3.0,49.27,49.27,901,0,
642eed12e7c6,B0002,rest,on,zipfian,medium,light,constrained,low,10,27,phase2-density-drillin,1782639554.297,1782639645.422,27.223742,36.455246,53.095489,10.008129733855174,380,0.4961154273029967,1,0,0,1.7142857142857142,3.0,49.27,49.27,901,0,
9989d4c32fba,B0002,rest,on,zipfian,medium,light,constrained,low,10,28,phase2-density-drillin,1782639645.446,1782639736.617,27.3400695,36.97807804999999,49.91251649999997,9.999861260591555,381,0.5022222222222222,1,0,0,1.6263736263736264,3.0,49.27,49.27,900,0,
cb4bf031d1bc,B0002,rest,on,zipfian,medium,light,constrained,low,10,29,phase2-density-drillin,1782639736.638,1782639827.964,27.431856,37.212614,51.972942,10.00783010039014,381,0.5283018867924528,1,0,0,1.6043956043956045,3.0,49.27,49.27,901,0,
e1138a836388,B0022,graphql,off,uniform,medium,light,constrained,low,10,0,phase2-density-drillin,1782639930.671,1782640021.731,33.257999999999996,42.234032649999996,46.78730747,9.999932447900775,229,,1,0,0,7.802197802197802,11.0,57.33593406593407,57.35,900,0,
eed48dc13bbd,B0022,graphql,off,uniform,medium,light,constrained,low,10,1,phase2-density-drillin,1782640021.735,1782640112.847,33.1965135,41.61341965,46.86386478,9.999880476984147,229,,1,0,0,7.782608695652174,10.450000000000003,57.362826086956524,57.37,900,0,
5a25483e0e16,B0022,graphql,off,uniform,medium,light,constrained,low,10,2,phase2-density-drillin,1782640112.851,1782640203.970,32.448712,41.88932,46.424566,10.007517109045457,229,,1,0,0,7.7032967032967035,10.0,57.37912087912088,57.38,901,0,
a64f613d9d9e,B0022,graphql,off,uniform,medium,light,constrained,low,10,3,phase2-density-drillin,1782640203.974,1782640295.050,32.4703085,41.12994195,45.15866433,9.999951112016783,229,,1,0,0,7.428571428571429,10.0,57.387472527472525,57.39,900,0,
b14ded4e7aa7,B0022,graphql,off,uniform,medium,light,constrained,low,10,4,phase2-density-drillin,1782640295.055,1782640386.082,32.658617,42.203050999999995,46.87898375999999,9.999929436164596,229,,1,0,0,7.516483516483516,10.5,57.39978021978022,57.4,900,0,
2b30191affc6,B0022,graphql,off,uniform,medium,light,constrained,low,10,5,phase2-density-drillin,1782640386.088,1782640477.166,33.026679,41.549846,45.043628,10.007867208849401,229,,1,0,0,7.461538461538462,10.0,57.4,57.4,901,0,
23d82da18dc5,B0022,graphql,off,uniform,medium,light,constrained,low,10,6,phase2-density-drillin,1782640477.172,1782640568.309,32.784272,42.252764,46.354027,10.006754311268034,229,,1,0,0,7.670329670329671,10.0,57.4,57.4,901,0,
a433dee01132,B0022,graphql,off,uniform,medium,light,constrained,low,10,7,phase2-density-drillin,1782640568.315,1782640659.356,32.596942999999996,41.38788045,46.17110956999999,9.99989157673113,229,,1,0,0,7.516483516483516,9.0,57.40912087912088,57.41,900,0,
b447bae918b9,B0022,graphql,off,uniform,medium,light,constrained,low,10,8,phase2-density-drillin,1782640659.363,1782640750.437,32.876953,41.220924,47.188206,10.006983362899662,229,,1,0,0,7.6923076923076925,11.0,57.41230769230769,57.44,901,0,
24d075a98c94,B0022,graphql,off,uniform,medium,light,constrained,low,10,9,phase2-density-drillin,1782640750.445,1782640841.530,33.054485,41.254145,45.818635,10.007426870014909,229,,1,0,0,7.56043956043956,10.0,57.44,57.44,901,0,
165e6ba03386,B0022,graphql,off,uniform,medium,light,constrained,low,10,10,phase2-density-drillin,1782640841.538,1782640932.635,32.320839,40.91182,45.230018,10.0078467682208,229,,1,0,0,7.56043956043956,10.5,57.44,57.44,901,0,
29dcafdadf15,B0022,graphql,off,uniform,medium,light,constrained,low,10,11,phase2-density-drillin,1782640932.643,1782641023.728,32.597189,41.378188,45.862467,10.00879607268719,229,,1,0,0,7.648351648351649,10.5,57.44945054945055,57.45,901,0,
ac24f7934fd0,B0022,graphql,off,uniform,medium,light,constrained,low,10,12,phase2-density-drillin,1782641023.737,1782641114.872,32.888149,41.827566,47.470762,10.006138998493519,229,,1,0,0,7.725274725274725,11.0,57.46142857142857,57.47,901,0,
975e83adb317,B0022,graphql,off,uniform,medium,light,constrained,low,10,13,phase2-density-drillin,1782641114.881,1782641205.949,32.8425,41.158951,44.933853,10.007266082865828,229,,1,0,0,7.670329670329671,10.0,57.4789010989011,57.49,901,0,
3232e54b1a72,B0022,graphql,off,uniform,medium,light,constrained,low,10,14,phase2-density-drillin,1782641205.959,1782641297.132,32.55936,40.719024,45.774041,10.007647093390775,229,,1,0,0,7.626373626373627,11.0,57.49,57.49,901,0,
0a735ae16bdb,B0022,graphql,off,uniform,medium,light,constrained,low,10,15,phase2-density-drillin,1782641297.142,1782641388.223,32.796031,41.543991,45.321082,10.00769962385961,229,,1,0,0,7.626373626373627,10.0,57.49,57.49,901,0,
6f156a3e7643,B0022,graphql,off,uniform,medium,light,constrained,low,10,16,phase2-density-drillin,1782641388.234,1782641479.406,32.95001,41.578461,46.482548,10.008212513587322,229,,1,0,0,7.65934065934066,11.0,57.49,57.49,901,0,
f43f80ebcb37,B0022,graphql,off,uniform,medium,light,constrained,low,10,17,phase2-density-drillin,1782641479.418,1782641570.488,32.771941,42.159538,46.701408,10.006910199201885,229,,1,0,0,7.813186813186813,11.5,57.49,57.49,901,0,
842ea3897ec0,B0022,graphql,off,uniform,medium,light,constrained,low,10,18,phase2-density-drillin,1782641570.499,1782641661.616,32.777462,41.79125,47.069967,10.007071495628523,229,,1,0,0,7.670329670329671,10.5,57.49967032967033,57.5,901,0,
062ada659323,B0022,graphql,off,uniform,medium,light,constrained,low,10,19,phase2-density-drillin,1782641661.628,1782641752.754,32.506622,41.370669,46.45243,10.007011900799542,229,,1,0,0,7.549450549450549,10.0,57.5,57.5,901,0,
1ab5cfa97f1b,B0022,graphql,off,uniform,medium,light,constrained,low,10,20,phase2-density-drillin,1782641752.767,1782641843.883,33.030189,41.283896,45.320588,10.007875713676631,229,,1,0,0,7.681318681318682,10.0,57.5,57.5,901,0,
