unix_ts,pid,cpu_percent,rss_mb
1783070067.179,753321,0.00,58.14
1783070068.179,753321,42.00,58.52
1783070069.180,753321,58.90,59.18
1783070070.181,753321,56.00,59.71
1783070071.182,753321,54.00,59.76
1783070072.183,753321,55.00,59.91
1783070073.183,753321,58.00,60.00
1783070074.184,753321,54.00,60.00
1783070075.185,753321,53.00,60.00
1783070076.185,753321,52.00,60.04
1783070077.186,753321,62.00,60.07
1783070078.187,753321,54.00,60.07
1783070079.188,753321,53.00,60.08
1783070080.188,753321,59.00,60.14
1783070081.189,753321,54.00,60.14
1783070082.190,753321,51.00,60.14
1783070083.190,753321,53.00,60.15
1783070084.191,753321,60.00,60.16
1783070085.192,753321,53.00,60.16
1783070086.192,753321,55.00,60.16
1783070087.193,753321,54.00,60.17
1783070088.194,753321,58.00,60.17
1783070089.194,753321,55.00,60.17
1783070090.195,753321,55.00,60.17
1783070091.195,753321,61.00,60.25
1783070092.196,753321,54.00,60.25
1783070093.197,753321,54.00,60.25
1783070094.198,753321,52.00,60.25
1783070095.198,753321,60.00,60.25
1783070096.199,753321,52.00,60.25
1783070097.200,753321,53.00,60.25
1783070098.201,753321,52.00,60.26
1783070099.202,753321,57.90,60.27
1783070100.202,753321,54.00,60.27
1783070101.203,753321,52.00,60.27
1783070102.204,753321,57.00,60.27
1783070103.205,753321,54.00,60.27
1783070104.206,753321,54.90,60.27
1783070105.207,753321,52.00,60.27
1783070106.208,753321,59.90,60.28
1783070107.208,753321,55.00,60.28
1783070108.209,753321,53.00,60.28
1783070109.210,753321,55.90,60.29
1783070110.211,753321,60.90,60.29
1783070111.212,753321,55.00,60.29
1783070112.213,753321,53.00,60.29
1783070113.214,753321,58.90,60.29
1783070114.215,753321,53.00,60.29
1783070115.215,753321,54.00,60.29
1783070116.216,753321,53.00,60.29
1783070117.217,753321,60.90,60.29
1783070118.218,753321,54.00,60.29
1783070119.219,753321,55.00,60.29
1783070120.220,753321,53.00,60.29
1783070121.220,753321,62.00,60.29
1783070122.221,753321,60.00,60.29
1783070123.222,753321,54.00,60.29
1783070124.222,753321,60.00,60.29
1783070125.223,753321,55.90,60.29
1783070126.224,753321,50.00,60.29
1783070127.225,753321,54.00,60.29
1783070128.226,753321,61.00,60.29
1783070129.227,753321,54.00,60.29
1783070130.227,753321,53.00,60.29
1783070131.228,753321,56.00,60.29
