unix_ts,pid,cpu_percent,rss_mb
1783151706.165,1041139,0.00,47.20
1783151707.166,1041139,12.00,48.31
1783151708.167,1041139,20.00,49.33
1783151709.168,1041139,22.00,50.65
1783151710.169,1041139,21.00,51.43
1783151711.169,1041139,19.00,51.84
1783151712.170,1041139,19.00,52.19
1783151713.170,1041139,19.00,52.36
1783151714.171,1041139,21.00,52.36
1783151715.172,1041139,19.00,52.38
1783151716.172,1041139,19.00,52.39
1783151717.173,1041139,19.00,52.41
1783151718.173,1041139,19.00,52.41
1783151719.174,1041139,20.00,52.47
1783151720.175,1041139,20.00,52.48
1783151721.175,1041139,19.00,52.49
1783151722.176,1041139,20.00,52.50
1783151723.177,1041139,19.00,52.50
1783151724.177,1041139,18.00,52.50
1783151725.178,1041139,20.00,52.50
1783151726.178,1041139,20.00,52.50
1783151727.179,1041139,18.00,52.50
1783151728.179,1041139,18.00,52.50
1783151729.180,1041139,18.00,52.50
1783151730.180,1041139,20.00,52.57
1783151731.181,1041139,18.00,52.57
1783151732.181,1041139,19.00,52.57
1783151733.182,1041139,19.00,52.57
1783151734.183,1041139,19.00,52.57
1783151735.183,1041139,18.00,52.57
1783151736.184,1041139,19.00,52.57
1783151737.184,1041139,19.00,52.57
1783151738.185,1041139,19.00,52.57
1783151739.185,1041139,19.00,52.57
1783151740.186,1041139,18.00,52.57
1783151741.186,1041139,19.00,52.57
1783151742.187,1041139,18.00,52.57
1783151743.187,1041139,18.00,52.57
1783151744.187,1041139,20.00,52.57
1783151745.188,1041139,18.00,52.57
1783151746.188,1041139,18.00,52.57
1783151747.189,1041139,18.00,52.57
1783151748.190,1041139,19.00,52.57
1783151749.190,1041139,18.00,52.57
1783151750.191,1041139,19.00,52.57
1783151751.191,1041139,19.00,52.57
1783151752.192,1041139,18.00,52.57
1783151753.193,1041139,18.00,52.57
1783151754.193,1041139,18.00,52.57
1783151755.194,1041139,19.00,52.57
1783151756.194,1041139,19.00,52.57
1783151757.195,1041139,18.00,52.57
1783151758.195,1041139,18.00,52.57
1783151759.195,1041139,17.00,52.57
1783151760.196,1041139,20.00,52.57
1783151761.197,1041139,18.00,52.57
1783151762.197,1041139,18.00,52.57
1783151763.198,1041139,20.00,52.57
1783151764.198,1041139,18.00,52.59
1783151765.199,1041139,18.00,52.60
1783151766.199,1041139,19.00,52.60
1783151767.200,1041139,19.00,52.60
1783151768.201,1041139,19.00,52.60
1783151769.201,1041139,19.00,52.60
1783151770.202,1041139,19.00,52.61
1783151771.202,1041139,19.00,52.60
1783151772.203,1041139,17.00,52.60
1783151773.204,1041139,19.00,52.60
1783151774.204,1041139,19.00,52.60
1783151775.205,1041139,21.00,52.60
1783151776.205,1041139,20.00,52.60
1783151777.206,1041139,20.00,52.60
1783151778.206,1041139,19.00,52.60
1783151779.207,1041139,21.00,52.60
1783151780.207,1041139,20.00,52.60
1783151781.207,1041139,18.00,52.60
1783151782.208,1041139,19.00,52.60
1783151783.209,1041139,19.00,52.60
1783151784.209,1041139,20.00,52.61
1783151785.210,1041139,20.00,52.61
1783151786.210,1041139,19.00,52.61
1783151787.211,1041139,21.00,52.61
1783151788.212,1041139,20.00,52.61
1783151789.212,1041139,20.00,52.61
1783151790.213,1041139,21.00,52.64
1783151791.213,1041139,20.00,52.64
1783151792.214,1041139,19.00,52.64
1783151793.215,1041139,20.00,52.64
1783151794.216,1041139,20.00,52.64
1783151795.216,1041139,20.00,52.64
1783151796.216,1041139,19.00,52.64
1783151797.217,1041139,9.00,52.64
1783151798.218,1041139,16.00,52.65
1783151799.218,1041139,19.00,52.65
1783151800.219,1041139,20.00,52.67
1783151801.220,1041139,19.00,52.70
1783151802.220,1041139,17.00,52.71
1783151803.221,1041139,19.00,52.72
1783151804.221,1041139,18.00,52.72
1783151805.222,1041139,20.00,52.72
1783151806.222,1041139,20.00,52.72
1783151807.223,1041139,19.00,52.72
1783151808.223,1041139,18.00,52.72
1783151809.224,1041139,18.00,52.72
1783151810.224,1041139,19.00,52.72
1783151811.225,1041139,19.00,52.72
1783151812.225,1041139,19.00,52.72
1783151813.226,1041139,18.00,52.72
1783151814.227,1041139,19.00,52.72
1783151815.228,1041139,19.00,52.73
1783151816.228,1041139,18.00,52.73
1783151817.229,1041139,18.00,52.73
1783151818.229,1041139,19.00,52.73
1783151819.230,1041139,17.00,52.73
1783151820.230,1041139,18.00,52.73
1783151821.231,1041139,18.00,52.73
1783151822.231,1041139,17.00,52.73
1783151823.231,1041139,19.00,52.73
1783151824.232,1041139,19.00,52.73
1783151825.233,1041139,19.00,52.73
1783151826.233,1041139,19.00,52.73
1783151827.234,1041139,19.00,52.73
1783151828.234,1041139,18.00,52.73
1783151829.234,1041139,17.00,52.73
1783151830.235,1041139,18.00,52.73
1783151831.235,1041139,19.00,52.73
1783151832.236,1041139,19.00,52.73
1783151833.236,1041139,18.00,52.73
1783151834.237,1041139,18.00,52.73
1783151835.237,1041139,17.00,52.73
1783151836.238,1041139,18.00,52.73
1783151837.238,1041139,19.00,52.74
1783151838.238,1041139,18.00,52.74
1783151839.239,1041139,19.00,52.74
1783151840.240,1041139,19.00,52.74
1783151841.240,1041139,19.00,52.74
1783151842.241,1041139,19.00,52.74
1783151843.241,1041139,20.00,52.74
1783151844.242,1041139,19.00,52.74
1783151845.242,1041139,19.00,52.74
1783151846.243,1041139,20.00,52.74
1783151847.243,1041139,19.00,52.74
1783151848.244,1041139,18.00,52.74
1783151849.244,1041139,20.00,52.74
1783151850.244,1041139,18.00,52.74
1783151851.245,1041139,20.00,52.74
1783151852.245,1041139,19.00,52.74
1783151853.246,1041139,21.00,52.76
1783151854.247,1041139,19.00,52.76
1783151855.247,1041139,19.00,52.76
1783151856.248,1041139,19.00,52.76
1783151857.248,1041139,18.00,52.76
1783151858.249,1041139,19.00,52.76
1783151859.249,1041139,18.00,52.76
1783151860.249,1041139,18.00,52.76
1783151861.250,1041139,18.00,52.77
1783151862.250,1041139,19.00,52.77
1783151863.251,1041139,18.00,52.77
1783151864.251,1041139,18.00,52.77
1783151865.252,1041139,19.00,52.77
1783151866.252,1041139,19.00,52.77
1783151867.253,1041139,18.00,52.77
1783151868.253,1041139,20.00,52.77
1783151869.254,1041139,21.00,53.04
1783151870.254,1041139,18.00,53.74
1783151871.255,1041139,17.00,54.19
1783151872.256,1041139,17.00,54.59
1783151873.256,1041139,20.00,54.95
1783151874.257,1041139,18.00,55.21
1783151875.257,1041139,19.00,55.24
1783151876.258,1041139,17.00,55.25
1783151877.258,1041139,19.00,55.27
1783151878.259,1041139,17.00,55.29
1783151879.259,1041139,18.00,55.28
1783151880.260,1041139,20.00,55.29
1783151881.260,1041139,20.00,55.30
1783151882.261,1041139,19.00,55.30
1783151883.262,1041139,20.00,55.30
1783151884.263,1041139,19.00,55.30
1783151885.263,1041139,18.00,55.30
1783151886.264,1041139,17.00,55.30
1783151887.264,1041139,18.00,55.30
1783151888.265,1041139,4.00,55.30
1783151889.265,1041139,20.00,55.31
1783151890.266,1041139,19.00,55.31
1783151891.266,1041139,17.00,55.31
1783151892.267,1041139,18.00,55.31
1783151893.267,1041139,19.00,55.31
1783151894.268,1041139,20.00,55.31
1783151895.269,1041139,19.00,55.31
1783151896.269,1041139,20.00,55.39
1783151897.270,1041139,20.00,55.43
1783151898.270,1041139,18.00,55.45
1783151899.271,1041139,21.00,55.46
1783151900.271,1041139,19.00,55.46
1783151901.271,1041139,19.00,55.48
1783151902.274,1041139,18.90,55.48
1783151903.275,1041139,20.00,55.49
1783151904.276,1041139,19.00,55.56
1783151905.276,1041139,20.00,55.57
1783151906.277,1041139,20.00,55.57
1783151907.278,1041139,20.00,55.57
1783151908.278,1041139,19.00,55.57
1783151909.279,1041139,20.00,55.57
1783151910.279,1041139,19.00,55.57
1783151911.280,1041139,19.00,55.57
1783151912.280,1041139,20.00,55.57
1783151913.281,1041139,19.00,55.57
1783151914.281,1041139,19.00,55.57
1783151915.282,1041139,19.00,55.57
1783151916.283,1041139,18.00,55.57
1783151917.283,1041139,18.00,55.57
1783151918.284,1041139,19.00,55.57
1783151919.285,1041139,21.00,55.57
1783151920.285,1041139,19.00,55.57
1783151921.286,1041139,20.00,55.57
1783151922.286,1041139,19.00,55.57
1783151923.287,1041139,19.00,55.57
1783151924.288,1041139,19.00,55.57
