unix_ts,pid,cpu_percent,rss_mb
1783148888.130,1040513,0.00,54.21
1783148889.130,1040513,33.00,56.00
1783148890.131,1040513,47.00,57.00
1783148891.132,1040513,44.00,57.75
1783148892.132,1040513,42.00,58.31
1783148893.133,1040513,46.00,58.54
1783148894.134,1040513,43.00,58.56
1783148895.135,1040513,44.00,58.62
1783148896.136,1040513,47.00,58.70
1783148897.136,1040513,42.00,58.71
1783148898.137,1040513,42.00,58.73
1783148899.138,1040513,47.00,58.75
1783148900.138,1040513,43.00,58.75
1783148901.139,1040513,43.00,58.77
1783148902.140,1040513,47.00,58.83
1783148903.140,1040513,42.00,58.83
1783148904.141,1040513,43.00,58.85
1783148905.142,1040513,46.00,58.85
1783148906.142,1040513,43.00,58.85
1783148907.143,1040513,43.00,58.85
1783148908.144,1040513,46.00,58.86
1783148909.144,1040513,43.00,58.86
1783148910.145,1040513,49.00,58.87
1783148911.145,1040513,43.00,58.87
1783148912.146,1040513,44.00,58.88
1783148913.147,1040513,45.90,58.89
1783148914.148,1040513,42.00,58.89
1783148915.149,1040513,43.00,58.89
1783148916.149,1040513,47.00,58.91
1783148917.150,1040513,42.00,58.91
1783148918.150,1040513,43.00,58.91
1783148919.151,1040513,46.00,58.91
1783148920.152,1040513,42.00,58.91
1783148921.152,1040513,43.00,58.91
1783148922.153,1040513,47.00,58.92
1783148923.153,1040513,42.00,58.92
1783148924.154,1040513,43.00,58.92
1783148925.155,1040513,45.00,58.92
1783148926.155,1040513,43.00,58.92
1783148927.156,1040513,42.00,58.92
1783148928.156,1040513,47.00,58.93
1783148929.157,1040513,42.00,58.93
1783148930.158,1040513,44.00,58.93
1783148931.158,1040513,46.00,58.94
1783148932.159,1040513,42.00,58.94
1783148933.160,1040513,43.00,58.95
1783148934.160,1040513,46.00,58.95
1783148935.161,1040513,42.00,58.95
1783148936.161,1040513,44.00,58.95
1783148937.162,1040513,45.00,58.95
1783148938.162,1040513,42.00,58.95
1783148939.163,1040513,46.00,58.95
1783148940.163,1040513,43.00,58.95
1783148941.164,1040513,43.00,58.95
1783148942.165,1040513,45.00,58.95
1783148943.166,1040513,44.00,58.95
1783148944.166,1040513,43.00,58.95
1783148945.167,1040513,46.00,58.95
1783148946.168,1040513,42.00,58.95
1783148947.168,1040513,43.00,58.95
1783148948.169,1040513,46.00,58.95
1783148949.169,1040513,42.00,58.95
1783148950.170,1040513,44.00,58.95
1783148951.171,1040513,47.00,58.95
1783148952.171,1040513,43.00,58.95
1783148953.172,1040513,42.00,58.95
1783148954.173,1040513,46.90,58.96
1783148955.176,1040513,43.00,58.96
1783148956.177,1040513,42.00,58.96
1783148957.178,1040513,46.00,58.96
1783148958.178,1040513,43.00,58.96
1783148959.179,1040513,42.00,58.96
1783148960.179,1040513,46.00,58.96
1783148961.180,1040513,43.00,58.96
1783148962.181,1040513,46.00,58.96
1783148963.181,1040513,42.00,58.96
1783148964.182,1040513,43.00,58.96
1783148965.182,1040513,46.00,58.96
1783148966.183,1040513,41.00,58.96
1783148967.184,1040513,43.00,58.96
1783148968.184,1040513,47.00,58.96
1783148969.185,1040513,42.00,58.96
1783148970.186,1040513,43.00,58.96
1783148971.187,1040513,47.00,58.96
1783148972.187,1040513,41.00,58.96
1783148973.188,1040513,44.00,58.96
1783148974.189,1040513,47.00,58.96
1783148975.189,1040513,42.00,58.96
1783148976.190,1040513,43.00,58.96
1783148977.191,1040513,46.00,58.96
1783148978.192,1040513,42.00,58.96
1783148979.192,1040513,16.00,58.97
1783148980.193,1040513,44.00,58.97
1783148981.194,1040513,48.00,58.98
1783148982.194,1040513,42.00,58.98
1783148983.195,1040513,43.00,58.98
1783148984.195,1040513,46.00,58.99
1783148985.196,1040513,43.00,58.99
1783148986.196,1040513,44.00,58.99
1783148987.197,1040513,47.00,59.00
1783148988.197,1040513,42.00,59.00
1783148989.198,1040513,44.00,59.00
1783148990.199,1040513,46.00,59.00
1783148991.199,1040513,43.00,59.00
1783148992.200,1040513,45.00,59.00
1783148993.200,1040513,44.00,59.00
1783148994.201,1040513,43.00,59.00
1783148995.202,1040513,45.00,59.00
1783148996.202,1040513,43.00,59.00
1783148997.203,1040513,43.00,59.00
1783148998.203,1040513,46.00,59.00
1783148999.204,1040513,42.00,59.00
1783149000.205,1040513,43.00,59.00
1783149001.205,1040513,46.00,59.00
1783149002.206,1040513,42.00,59.00
1783149003.206,1040513,43.00,59.00
1783149004.207,1040513,46.00,59.00
1783149005.208,1040513,44.00,59.00
1783149006.208,1040513,43.00,59.00
1783149007.209,1040513,46.00,59.01
1783149008.209,1040513,43.00,59.01
1783149009.210,1040513,44.00,59.01
1783149010.211,1040513,47.00,59.02
1783149011.211,1040513,42.00,59.02
1783149012.212,1040513,43.00,59.02
1783149013.213,1040513,46.00,59.02
1783149014.213,1040513,43.00,59.02
1783149015.214,1040513,43.00,59.02
1783149016.214,1040513,47.00,59.02
1783149017.215,1040513,43.00,59.02
1783149018.216,1040513,43.00,59.02
1783149019.216,1040513,48.00,59.02
1783149020.217,1040513,43.00,59.02
1783149021.218,1040513,44.00,59.02
1783149022.218,1040513,46.00,59.02
1783149023.219,1040513,42.00,59.02
1783149024.220,1040513,43.00,59.02
1783149025.220,1040513,47.00,59.02
1783149026.221,1040513,43.00,59.02
1783149027.221,1040513,42.00,59.02
1783149028.222,1040513,46.00,59.02
1783149029.223,1040513,44.00,59.02
1783149030.223,1040513,44.00,59.02
1783149031.223,1040513,47.00,59.02
1783149032.224,1040513,43.00,59.02
1783149033.224,1040513,43.00,59.02
1783149034.225,1040513,48.00,59.02
1783149035.226,1040513,42.00,59.02
1783149036.227,1040513,42.00,59.02
1783149037.227,1040513,47.00,59.02
1783149038.228,1040513,42.00,59.02
1783149039.229,1040513,47.00,59.02
1783149040.229,1040513,43.00,59.02
1783149041.230,1040513,43.00,59.02
1783149042.231,1040513,48.00,59.02
1783149043.231,1040513,43.00,59.02
1783149044.232,1040513,43.00,59.02
1783149045.232,1040513,48.00,59.02
1783149046.233,1040513,43.00,59.02
1783149047.233,1040513,43.00,59.02
1783149048.234,1040513,47.00,59.02
1783149049.235,1040513,42.00,59.02
1783149050.235,1040513,43.00,59.02
1783149051.235,1040513,46.00,59.02
1783149052.236,1040513,43.00,59.02
1783149053.236,1040513,43.00,59.02
1783149054.237,1040513,46.00,59.02
1783149055.238,1040513,42.00,59.02
1783149056.238,1040513,43.00,59.02
1783149057.239,1040513,48.00,59.03
1783149058.239,1040513,44.00,59.03
1783149059.240,1040513,43.00,59.03
1783149060.241,1040513,47.00,59.03
1783149061.242,1040513,43.00,59.03
1783149062.242,1040513,47.00,59.03
1783149063.243,1040513,42.00,59.03
1783149064.243,1040513,42.00,59.03
1783149065.244,1040513,47.00,59.03
1783149066.245,1040513,43.00,59.04
1783149067.245,1040513,44.00,59.04
1783149068.246,1040513,46.00,59.04
1783149069.247,1040513,38.00,59.04
1783149070.248,1040513,23.00,59.04
1783149071.248,1040513,44.00,59.04
1783149072.249,1040513,48.00,59.04
1783149073.249,1040513,42.00,59.04
1783149074.250,1040513,43.00,59.04
1783149075.251,1040513,49.00,59.04
1783149076.251,1040513,43.00,59.04
1783149077.252,1040513,44.00,59.04
1783149078.253,1040513,48.00,59.04
1783149079.254,1040513,42.00,59.04
1783149080.254,1040513,49.00,59.04
1783149081.255,1040513,44.00,59.04
1783149082.256,1040513,42.00,59.04
1783149083.257,1040513,46.00,59.04
1783149084.257,1040513,42.00,59.04
1783149085.258,1040513,44.00,59.04
1783149086.258,1040513,47.00,59.04
1783149087.259,1040513,44.00,59.04
1783149088.259,1040513,43.00,59.04
1783149089.260,1040513,45.00,59.04
1783149090.261,1040513,44.00,59.04
1783149091.261,1040513,44.00,59.04
1783149092.262,1040513,46.00,59.04
1783149093.263,1040513,43.00,59.04
1783149094.263,1040513,46.00,59.04
1783149095.264,1040513,43.00,59.04
1783149096.265,1040513,42.00,59.04
1783149097.265,1040513,47.00,59.04
1783149098.266,1040513,43.00,59.04
1783149099.267,1040513,42.00,59.04
1783149100.267,1040513,46.00,59.04
