unix_ts,pid,cpu_percent,rss_mb
1783225060.473,1075960,0.00,60.36
1783225061.474,1075960,26.00,60.36
1783225062.475,1075960,29.00,60.36
1783225063.475,1075960,29.00,60.36
1783225064.476,1075960,28.00,60.36
1783225065.477,1075960,29.00,60.36
1783225066.478,1075960,28.00,60.36
1783225067.478,1075960,29.00,60.36
1783225068.479,1075960,28.00,60.36
1783225069.480,1075960,32.00,60.36
1783225070.480,1075960,27.00,60.36
1783225071.481,1075960,27.00,60.36
1783225072.482,1075960,29.00,60.36
1783225073.483,1075960,28.00,60.36
1783225074.483,1075960,28.00,60.36
1783225075.484,1075960,27.00,60.36
1783225076.485,1075960,32.00,60.36
1783225077.485,1075960,28.00,60.36
1783225078.486,1075960,29.00,60.36
1783225079.487,1075960,28.00,60.36
1783225080.487,1075960,28.00,60.36
1783225081.488,1075960,29.00,60.36
1783225082.489,1075960,28.00,60.36
1783225083.489,1075960,31.00,60.36
1783225084.490,1075960,29.00,60.36
1783225085.491,1075960,27.00,60.36
1783225086.491,1075960,29.00,60.36
1783225087.492,1075960,29.00,60.36
1783225088.493,1075960,28.00,60.36
1783225089.493,1075960,29.00,60.36
1783225090.494,1075960,28.00,60.36
1783225091.494,1075960,32.00,60.36
1783225092.495,1075960,28.00,60.36
1783225093.496,1075960,28.00,60.36
1783225094.496,1075960,27.00,60.36
1783225095.497,1075960,28.00,60.36
1783225096.498,1075960,29.00,60.36
1783225097.499,1075960,31.00,60.36
1783225098.499,1075960,28.00,60.36
1783225099.500,1075960,29.00,60.36
1783225100.501,1075960,28.00,60.36
1783225101.501,1075960,27.00,60.36
1783225102.502,1075960,27.00,60.36
1783225103.503,1075960,29.00,60.36
1783225104.504,1075960,28.00,60.36
1783225105.504,1075960,31.00,60.36
1783225106.505,1075960,29.00,60.36
1783225107.506,1075960,27.00,60.36
1783225108.506,1075960,28.00,60.36
1783225109.507,1075960,28.00,60.36
1783225110.507,1075960,28.00,60.36
1783225111.508,1075960,27.00,60.36
1783225112.509,1075960,33.00,60.36
1783225113.509,1075960,27.00,60.36
1783225114.510,1075960,28.00,60.36
1783225115.511,1075960,27.00,60.36
1783225116.512,1075960,28.00,60.36
1783225117.512,1075960,28.00,60.36
1783225118.513,1075960,27.00,60.36
1783225119.514,1075960,32.00,60.36
1783225120.514,1075960,28.00,60.36
1783225121.515,1075960,28.00,60.36
1783225122.515,1075960,28.00,60.36
1783225123.516,1075960,29.00,60.36
1783225124.517,1075960,27.00,60.36
1783225125.517,1075960,27.00,60.36
1783225126.518,1075960,29.00,60.36
