unix_ts,pid,cpu_percent,rss_mb
1783053171.443,744940,0.00,54.27
1783053172.443,744940,36.00,55.85
1783053173.444,744940,40.00,56.75
1783053174.445,744940,41.00,57.32
1783053175.445,744940,42.00,57.75
1783053176.446,744940,39.00,58.00
1783053177.447,744940,40.00,58.21
1783053178.447,744940,38.00,58.45
1783053179.448,744940,39.00,58.77
1783053180.448,744940,42.00,58.91
1783053181.449,744940,41.00,59.09
1783053182.449,744940,40.00,59.27
1783053183.450,744940,46.00,59.32
1783053184.451,744940,39.00,59.32
1783053185.451,744940,41.00,59.34
1783053186.452,744940,39.00,59.35
1783053187.453,744940,41.00,59.37
1783053188.453,744940,40.00,59.38
1783053189.454,744940,39.00,59.38
1783053190.455,744940,39.00,59.38
1783053191.455,744940,45.00,59.38
1783053192.455,744940,41.00,59.39
1783053193.456,744940,41.00,59.39
1783053194.457,744940,39.00,59.39
1783053195.457,744940,40.00,59.39
1783053196.458,744940,40.00,59.39
1783053197.458,744940,40.00,59.39
1783053198.459,744940,39.00,59.43
1783053199.460,744940,43.00,59.45
1783053200.460,744940,42.00,59.46
1783053201.461,744940,42.00,59.46
1783053202.462,744940,43.00,59.46
1783053203.462,744940,37.00,59.46
1783053204.463,744940,42.00,59.46
1783053205.464,744940,38.00,59.46
1783053206.465,744940,43.00,59.53
1783053207.465,744940,37.00,59.53
1783053208.466,744940,43.00,59.53
1783053209.466,744940,37.00,59.53
1783053210.467,744940,39.00,59.53
1783053211.468,744940,39.00,59.53
1783053212.469,744940,40.00,59.54
1783053213.469,744940,46.00,59.59
1783053214.470,744940,40.00,59.59
1783053215.470,744940,38.00,59.59
1783053216.471,744940,40.00,59.60
1783053217.472,744940,37.00,59.60
1783053218.472,744940,41.00,59.60
1783053219.473,744940,39.00,59.60
1783053220.474,744940,39.00,59.61
1783053221.474,744940,44.00,59.61
1783053222.475,744940,40.00,59.61
1783053223.476,744940,38.00,59.61
1783053224.476,744940,39.00,59.61
1783053225.477,744940,41.00,59.61
1783053226.477,744940,39.00,59.64
1783053227.478,744940,45.00,59.70
1783053228.479,744940,39.00,59.70
1783053229.479,744940,40.00,59.70
1783053230.480,744940,39.00,59.70
1783053231.480,744940,38.00,59.70
1783053232.481,744940,40.00,59.70
1783053233.482,744940,41.00,59.70
1783053234.482,744940,40.00,59.70
1783053235.483,744940,46.00,59.71
1783053236.484,744940,43.00,59.71
1783053237.484,744940,37.00,59.71
1783053238.485,744940,40.00,59.71
1783053239.485,744940,40.00,59.71
1783053240.486,744940,39.00,59.71
1783053241.487,744940,39.00,59.71
1783053242.488,744940,46.00,59.73
1783053243.488,744940,37.00,59.73
1783053244.489,744940,41.00,59.73
1783053245.489,744940,39.00,59.73
1783053246.490,744940,38.00,59.73
1783053247.491,744940,39.00,59.73
1783053248.491,744940,40.00,59.73
1783053249.492,744940,44.00,59.74
1783053250.492,744940,43.00,59.75
1783053251.493,744940,38.00,59.75
1783053252.494,744940,40.00,59.75
1783053253.494,744940,41.00,59.75
1783053254.495,744940,39.00,59.75
1783053255.496,744940,40.00,59.75
1783053256.496,744940,39.00,59.75
1783053257.497,744940,47.00,59.75
1783053258.498,744940,42.00,59.75
1783053259.498,744940,38.00,59.75
1783053260.499,744940,41.00,59.75
1783053261.499,744940,39.00,59.75
1783053262.500,744940,19.00,59.75
1783053263.501,744940,40.00,59.75
1783053264.501,744940,40.00,59.75
1783053265.501,744940,46.00,59.76
1783053266.502,744940,41.00,59.76
1783053267.503,744940,39.00,59.76
1783053268.503,744940,40.00,59.76
1783053269.504,744940,38.00,59.76
1783053270.504,744940,40.00,59.76
1783053271.505,744940,37.00,59.76
1783053272.505,744940,45.00,59.76
1783053273.506,744940,40.00,59.76
1783053274.506,744940,38.00,59.76
1783053275.506,744940,42.00,59.76
1783053276.507,744940,37.00,59.76
1783053277.507,744940,40.00,59.76
1783053278.508,744940,40.00,59.76
1783053279.508,744940,46.00,59.76
1783053280.509,744940,38.00,59.76
1783053281.510,744940,40.00,59.76
1783053282.510,744940,40.00,59.76
1783053283.511,744940,39.00,59.76
1783053284.512,744940,37.00,59.76
1783053285.512,744940,41.00,59.76
1783053286.513,744940,39.00,59.76
1783053287.513,744940,44.00,59.76
1783053288.514,744940,37.00,59.76
1783053289.514,744940,37.00,59.76
1783053290.515,744940,38.00,59.76
1783053291.516,744940,38.00,59.76
1783053292.516,744940,42.00,59.76
1783053293.517,744940,45.00,59.76
1783053294.518,744940,40.00,59.76
1783053295.519,744940,38.00,59.76
1783053296.519,744940,39.00,59.76
1783053297.520,744940,39.00,59.76
1783053298.520,744940,39.00,59.77
1783053299.521,744940,38.00,59.77
1783053300.521,744940,39.00,59.77
1783053301.522,744940,42.00,59.77
1783053302.522,744940,39.00,59.77
1783053303.523,744940,39.00,59.77
1783053304.524,744940,39.00,59.77
1783053305.524,744940,42.00,59.77
1783053306.525,744940,39.00,59.77
1783053307.525,744940,45.00,59.77
1783053308.526,744940,41.00,59.77
1783053309.527,744940,41.00,59.77
1783053310.527,744940,39.00,59.77
1783053311.528,744940,41.00,59.77
1783053312.529,744940,38.00,59.77
1783053313.530,744940,40.00,59.77
1783053314.530,744940,38.00,59.77
1783053315.531,744940,45.00,59.77
1783053316.531,744940,40.00,59.77
1783053317.532,744940,39.00,59.77
1783053318.533,744940,40.00,59.77
1783053319.533,744940,41.00,59.77
1783053320.534,744940,40.00,59.77
1783053321.534,744940,38.00,59.77
1783053322.535,744940,45.00,59.77
1783053323.535,744940,41.00,59.77
1783053324.536,744940,39.00,59.77
1783053325.537,744940,38.00,59.77
1783053326.537,744940,38.00,59.77
1783053327.538,744940,37.00,59.77
1783053328.539,744940,40.00,59.83
1783053329.539,744940,46.00,59.83
1783053330.540,744940,38.00,59.83
1783053331.541,744940,39.00,59.83
1783053332.541,744940,39.00,59.83
1783053333.542,744940,37.00,59.83
1783053334.543,744940,41.00,59.83
1783053335.543,744940,37.00,59.83
1783053336.544,744940,41.00,59.83
1783053337.544,744940,40.00,59.83
1783053338.545,744940,38.00,59.83
1783053339.546,744940,40.00,59.83
1783053340.546,744940,39.00,59.83
1783053341.547,744940,38.00,59.83
1783053342.548,744940,39.00,59.83
1783053343.549,744940,44.00,59.83
1783053344.549,744940,39.00,59.83
1783053345.550,744940,39.00,59.83
1783053346.550,744940,38.00,59.83
1783053347.551,744940,43.00,59.83
1783053348.552,744940,41.00,59.83
1783053349.552,744940,40.00,59.83
1783053350.553,744940,42.00,59.83
1783053351.554,744940,40.00,59.83
1783053352.554,744940,28.00,59.83
1783053353.555,744940,26.00,59.83
1783053354.556,744940,41.00,59.83
1783053355.557,744940,39.00,59.83
1783053356.558,744940,39.00,59.83
1783053357.558,744940,38.00,59.83
1783053358.559,744940,45.00,59.83
1783053359.559,744940,40.00,59.83
1783053360.560,744940,36.00,59.83
1783053361.561,744940,41.00,59.83
1783053362.561,744940,38.00,59.83
1783053363.562,744940,39.00,59.83
1783053364.562,744940,38.00,59.83
1783053365.563,744940,40.00,59.83
1783053366.563,744940,47.00,59.83
1783053367.564,744940,41.00,59.83
1783053368.564,744940,39.00,59.83
1783053369.565,744940,39.00,59.83
1783053370.566,744940,40.00,59.83
1783053371.566,744940,37.00,59.83
1783053372.567,744940,42.00,59.83
1783053373.567,744940,44.00,59.83
1783053374.568,744940,39.00,59.83
1783053375.569,744940,38.00,59.83
1783053376.569,744940,41.00,59.83
1783053377.570,744940,38.00,59.83
1783053378.570,744940,38.00,59.83
1783053379.571,744940,38.00,59.83
1783053380.571,744940,43.00,59.83
