unix_ts,pid,cpu_percent,rss_mb
1783055981.287,744940,0.00,59.93
1783055982.288,744940,23.00,59.93
1783055983.289,744940,30.00,59.93
1783055984.289,744940,36.00,59.99
1783055985.290,744940,30.00,59.99
1783055986.291,744940,30.00,59.99
1783055987.291,744940,29.00,59.99
1783055988.292,744940,31.00,60.16
1783055989.293,744940,33.00,60.16
1783055990.293,744940,29.00,60.16
1783055991.294,744940,29.00,60.16
1783055992.295,744940,28.00,60.16
1783055993.295,744940,33.00,60.16
1783055994.296,744940,30.00,60.16
1783055995.297,744940,29.00,60.16
1783055996.297,744940,29.00,60.16
1783055997.298,744940,33.00,60.16
1783055998.299,744940,29.00,60.16
1783055999.299,744940,29.00,60.16
1783056000.300,744940,29.00,60.16
1783056001.301,744940,34.00,60.16
1783056002.301,744940,28.00,60.16
1783056003.302,744940,28.00,60.16
1783056004.302,744940,29.00,60.16
1783056005.303,744940,33.00,60.16
1783056006.303,744940,29.00,60.16
1783056007.304,744940,29.00,60.16
1783056008.305,744940,28.00,60.16
1783056009.305,744940,29.00,60.16
1783056010.306,744940,32.00,60.16
1783056011.307,744940,29.00,60.16
1783056012.307,744940,30.00,60.16
1783056013.308,744940,28.00,60.16
1783056014.309,744940,34.00,60.18
1783056015.309,744940,28.00,60.18
1783056016.309,744940,29.00,60.18
1783056017.310,744940,29.00,60.18
1783056018.310,744940,33.00,60.18
1783056019.311,744940,28.00,60.18
1783056020.312,744940,29.00,60.18
1783056021.312,744940,28.00,60.18
1783056022.313,744940,29.00,60.18
1783056023.314,744940,33.00,60.18
1783056024.315,744940,29.00,60.18
1783056025.315,744940,29.00,60.18
1783056026.316,744940,29.00,60.18
1783056027.317,744940,33.00,60.18
1783056028.317,744940,28.00,60.18
1783056029.318,744940,30.00,60.18
1783056030.319,744940,28.00,60.18
1783056031.320,744940,33.00,60.18
1783056032.320,744940,29.00,60.18
1783056033.321,744940,29.00,60.18
1783056034.321,744940,28.00,60.18
1783056035.322,744940,33.00,60.18
1783056036.323,744940,29.00,60.18
1783056037.323,744940,28.00,60.18
1783056038.324,744940,29.00,60.18
1783056039.325,744940,31.00,60.18
1783056040.325,744940,30.00,60.18
1783056041.326,744940,29.00,60.18
1783056042.327,744940,28.00,60.18
1783056043.327,744940,29.00,60.18
1783056044.328,744940,34.00,60.18
1783056045.328,744940,29.00,60.18
1783056046.329,744940,28.00,60.18
1783056047.330,744940,29.00,60.18
1783056048.330,744940,33.00,60.20
1783056049.331,744940,29.00,60.20
1783056050.331,744940,29.00,60.20
1783056051.332,744940,29.00,60.20
1783056052.333,744940,32.00,60.20
1783056053.333,744940,28.00,60.20
1783056054.334,744940,29.00,60.20
1783056055.334,744940,29.00,60.20
1783056056.335,744940,32.00,60.20
1783056057.336,744940,29.00,60.20
1783056058.336,744940,28.00,60.20
1783056059.337,744940,30.00,60.20
1783056060.337,744940,29.00,60.20
1783056061.338,744940,32.00,60.20
1783056062.339,744940,29.00,60.20
1783056063.339,744940,30.00,60.20
1783056064.340,744940,29.00,60.20
1783056065.340,744940,34.00,60.20
1783056066.341,744940,29.00,60.20
1783056067.342,744940,29.00,60.20
1783056068.342,744940,29.00,60.20
1783056069.343,744940,33.00,60.21
