unix_ts,pid,cpu_percent,rss_mb
1783019166.446,588255,0.00,59.62
1783019167.447,588255,17.00,60.80
1783019168.448,588255,20.00,60.80
1783019169.448,588255,21.00,60.80
1783019170.449,588255,19.00,60.80
1783019171.450,588255,20.00,60.80
1783019172.451,588255,21.00,60.80
1783019173.451,588255,19.00,60.80
1783019174.452,588255,25.00,60.80
1783019175.453,588255,20.00,60.80
1783019176.453,588255,20.00,60.80
1783019177.454,588255,20.00,60.80
1783019178.455,588255,20.00,60.80
1783019179.456,588255,21.00,60.80
1783019180.456,588255,19.00,60.80
1783019181.457,588255,26.00,60.80
1783019182.458,588255,19.00,60.80
1783019183.459,588255,20.00,60.80
1783019184.459,588255,20.00,60.80
1783019185.460,588255,19.00,60.80
1783019186.460,588255,21.00,60.80
1783019187.461,588255,21.00,60.80
1783019188.462,588255,19.00,60.80
1783019189.462,588255,24.00,60.80
1783019190.463,588255,21.00,60.80
1783019191.464,588255,21.00,60.80
1783019192.465,588255,20.00,60.80
1783019193.466,588255,20.00,60.80
1783019194.466,588255,20.00,60.80
1783019195.467,588255,19.00,60.80
1783019196.468,588255,25.00,60.80
1783019197.468,588255,21.00,60.80
1783019198.469,588255,20.00,60.80
1783019199.470,588255,20.00,60.80
1783019200.470,588255,20.00,60.80
1783019201.471,588255,21.00,60.80
1783019202.472,588255,21.00,60.80
1783019203.473,588255,21.00,60.80
1783019204.473,588255,27.00,60.80
1783019205.474,588255,21.00,60.80
1783019206.475,588255,20.00,60.80
1783019207.475,588255,21.00,60.80
1783019208.476,588255,21.00,60.80
1783019209.477,588255,22.00,60.80
1783019210.477,588255,20.00,60.80
1783019211.478,588255,25.00,60.80
1783019212.479,588255,21.00,60.80
1783019213.479,588255,19.00,60.80
1783019214.480,588255,21.00,60.80
1783019215.481,588255,19.00,60.80
1783019216.481,588255,21.00,60.80
1783019217.482,588255,20.00,60.80
1783019218.482,588255,26.00,60.80
1783019219.483,588255,20.00,60.80
1783019220.483,588255,21.00,60.80
1783019221.484,588255,21.00,60.80
1783019222.485,588255,21.00,60.80
1783019223.485,588255,20.00,60.80
1783019224.486,588255,21.00,60.80
1783019225.487,588255,21.00,60.80
1783019226.487,588255,26.00,60.80
1783019227.488,588255,20.00,60.80
1783019228.489,588255,21.00,60.80
1783019229.489,588255,20.00,60.80
1783019230.490,588255,20.00,60.80
1783019231.491,588255,21.00,60.80
1783019232.492,588255,21.00,60.80
1783019233.493,588255,26.00,60.80
1783019234.493,588255,20.00,60.80
1783019235.494,588255,20.00,60.80
1783019236.494,588255,20.00,60.80
1783019237.495,588255,20.00,60.80
1783019238.496,588255,20.00,60.80
1783019239.496,588255,20.00,60.80
1783019240.497,588255,20.00,60.80
1783019241.498,588255,26.00,60.80
1783019242.499,588255,20.00,60.80
1783019243.499,588255,20.00,60.80
1783019244.500,588255,20.00,60.80
1783019245.500,588255,20.00,60.80
1783019246.501,588255,21.00,60.80
1783019247.502,588255,20.00,60.80
1783019248.503,588255,26.00,60.80
1783019249.504,588255,21.00,60.80
1783019250.504,588255,20.00,60.80
1783019251.505,588255,20.00,60.80
1783019252.506,588255,20.00,60.80
1783019253.507,588255,20.00,60.80
1783019254.508,588255,21.00,60.80
1783019255.509,588255,26.00,60.80
1783019256.510,588255,19.00,60.80
1783019257.511,588255,10.00,60.80
1783019258.511,588255,21.00,60.80
1783019259.512,588255,20.00,60.80
1783019260.513,588255,20.00,60.80
1783019261.514,588255,20.00,60.80
1783019262.515,588255,20.00,60.80
1783019263.516,588255,20.00,60.80
1783019264.516,588255,21.00,60.80
1783019265.517,588255,19.00,60.80
1783019266.518,588255,26.00,60.80
1783019267.518,588255,20.00,60.80
1783019268.519,588255,20.00,60.80
1783019269.520,588255,20.00,60.80
1783019270.520,588255,19.00,60.80
1783019271.521,588255,21.00,60.80
1783019272.522,588255,19.00,60.80
1783019273.523,588255,25.00,60.80
1783019274.524,588255,20.00,60.80
