unix_ts,pid,cpu_percent,rss_mb
1783250652.797,1083300,0.00,61.23
1783250653.797,1083300,28.00,61.23
1783250654.798,1083300,35.00,61.23
1783250655.798,1083300,40.00,61.23
1783250656.799,1083300,34.00,61.23
1783250657.800,1083300,34.00,61.23
1783250658.800,1083300,34.00,61.23
1783250659.801,1083300,37.00,61.23
1783250660.801,1083300,37.00,61.23
1783250661.802,1083300,34.00,61.23
1783250662.803,1083300,34.00,61.23
1783250663.803,1083300,35.00,61.23
1783250664.804,1083300,40.00,61.23
1783250665.804,1083300,34.00,61.23
1783250666.805,1083300,34.00,61.23
1783250667.806,1083300,34.00,61.23
1783250668.806,1083300,36.00,61.23
1783250669.807,1083300,37.00,61.23
1783250670.807,1083300,34.00,61.23
1783250671.808,1083300,34.00,61.23
1783250672.809,1083300,33.00,61.23
1783250673.809,1083300,33.00,61.23
1783250674.810,1083300,34.00,61.23
1783250675.811,1083300,38.00,61.23
1783250676.811,1083300,34.00,61.23
1783250677.812,1083300,34.00,61.23
1783250678.812,1083300,33.00,61.23
1783250679.813,1083300,34.00,61.23
1783250680.814,1083300,38.00,61.23
1783250681.814,1083300,34.00,61.23
1783250682.815,1083300,34.00,61.23
1783250683.815,1083300,32.00,61.23
1783250684.816,1083300,38.00,61.23
1783250685.817,1083300,33.00,61.23
1783250686.817,1083300,34.00,61.23
1783250687.818,1083300,33.00,61.23
1783250688.818,1083300,35.00,61.23
1783250689.819,1083300,33.00,61.23
1783250690.819,1083300,37.00,61.23
1783250691.820,1083300,34.00,61.23
1783250692.820,1083300,35.00,61.23
1783250693.821,1083300,33.00,61.23
1783250694.822,1083300,35.00,61.23
1783250695.822,1083300,39.00,61.23
1783250696.823,1083300,33.00,61.23
1783250697.823,1083300,34.00,61.23
1783250698.824,1083300,34.00,61.23
1783250699.825,1083300,38.00,61.23
1783250700.825,1083300,35.00,61.23
1783250701.826,1083300,36.00,61.23
1783250702.826,1083300,36.00,61.23
1783250703.827,1083300,36.00,61.23
1783250704.828,1083300,38.00,61.23
1783250705.828,1083300,34.00,61.23
1783250706.829,1083300,34.00,61.23
1783250707.829,1083300,34.00,61.23
1783250708.830,1083300,34.00,61.23
1783250709.830,1083300,34.00,61.23
1783250710.831,1083300,38.00,61.23
1783250711.832,1083300,34.00,61.23
1783250712.832,1083300,34.00,61.23
1783250713.833,1083300,36.00,61.23
1783250714.834,1083300,38.00,61.23
1783250715.834,1083300,34.00,61.23
1783250716.835,1083300,34.00,61.23
1783250717.835,1083300,34.00,61.23
1783250718.836,1083300,34.00,61.23
1783250719.837,1083300,35.00,61.23
1783250720.837,1083300,37.00,61.23
1783250721.838,1083300,35.00,61.23
1783250722.838,1083300,33.00,61.23
1783250723.839,1083300,34.00,61.23
1783250724.839,1083300,39.00,61.23
1783250725.840,1083300,35.00,61.23
1783250726.841,1083300,34.00,61.23
1783250727.841,1083300,35.00,61.23
1783250728.842,1083300,36.00,61.23
1783250729.843,1083300,38.00,61.23
1783250730.843,1083300,34.00,61.23
1783250731.844,1083300,35.00,61.23
1783250732.844,1083300,36.00,61.23
1783250733.845,1083300,34.00,61.23
1783250734.846,1083300,38.00,61.23
1783250735.846,1083300,34.00,61.23
1783250736.847,1083300,35.00,61.23
1783250737.848,1083300,34.00,61.23
1783250738.848,1083300,34.00,61.23
1783250739.849,1083300,39.00,61.23
1783250740.849,1083300,35.00,61.23
1783250741.850,1083300,34.00,61.23
1783250742.850,1083300,34.00,61.23
1783250743.851,1083300,12.00,61.23
1783250744.852,1083300,39.00,61.23
1783250745.852,1083300,35.00,61.23
1783250746.853,1083300,35.00,61.23
1783250747.853,1083300,33.00,61.23
1783250748.854,1083300,36.00,61.23
1783250749.855,1083300,37.00,61.23
1783250750.855,1083300,34.00,61.23
1783250751.856,1083300,34.00,61.23
1783250752.857,1083300,34.00,61.23
1783250753.857,1083300,34.00,61.23
1783250754.858,1083300,38.00,61.23
1783250755.858,1083300,34.00,61.23
1783250756.859,1083300,33.00,61.23
1783250757.859,1083300,35.00,61.23
1783250758.860,1083300,34.00,61.23
1783250759.860,1083300,37.00,61.23
1783250760.861,1083300,34.00,61.23
1783250761.862,1083300,34.00,61.23
1783250762.862,1083300,34.00,61.23
1783250763.863,1083300,34.00,61.23
1783250764.863,1083300,37.00,61.23
1783250765.864,1083300,36.00,61.23
1783250766.864,1083300,34.00,61.23
1783250767.864,1083300,33.00,61.23
1783250768.865,1083300,34.00,61.23
1783250769.865,1083300,38.00,61.23
1783250770.866,1083300,35.00,61.23
1783250771.867,1083300,35.00,61.23
1783250772.868,1083300,35.00,61.23
1783250773.869,1083300,35.00,61.23
1783250774.869,1083300,37.00,61.23
1783250775.870,1083300,33.00,61.23
1783250776.870,1083300,34.00,61.23
1783250777.871,1083300,35.00,61.23
1783250778.871,1083300,34.00,61.23
1783250779.872,1083300,38.00,61.23
1783250780.873,1083300,33.00,61.23
1783250781.873,1083300,33.00,61.23
1783250782.874,1083300,34.00,61.23
1783250783.874,1083300,33.00,61.23
1783250784.875,1083300,38.00,61.23
1783250785.875,1083300,33.00,61.23
1783250786.876,1083300,33.00,61.23
1783250787.877,1083300,35.00,61.23
1783250788.877,1083300,34.00,61.23
1783250789.878,1083300,38.00,61.23
1783250790.878,1083300,34.00,61.23
1783250791.879,1083300,33.00,61.23
1783250792.879,1083300,35.00,61.23
