unix_ts,pid,cpu_percent,rss_mb
1783098221.722,889244,0.00,50.71
1783098222.723,889244,9.00,50.76
1783098223.724,889244,11.00,50.90
1783098224.724,889244,10.00,51.06
1783098225.725,889244,10.00,51.11
1783098226.726,889244,11.00,51.12
1783098227.727,889244,10.00,51.15
1783098228.729,889244,11.00,51.15
1783098229.730,889244,9.00,51.17
1783098230.730,889244,11.00,51.17
1783098231.731,889244,10.00,51.18
1783098232.731,889244,10.00,51.18
1783098233.732,889244,10.00,51.19
1783098234.733,889244,9.00,51.19
1783098235.734,889244,10.00,51.19
1783098236.734,889244,10.00,51.19
1783098237.738,889244,11.00,51.19
1783098238.738,889244,11.00,51.19
1783098239.739,889244,11.00,51.30
1783098240.739,889244,11.00,51.30
1783098241.740,889244,10.00,51.33
1783098243.026,889244,10.90,51.33
1783098244.027,889244,10.00,51.34
1783098245.028,889244,11.00,51.34
1783098246.029,889244,11.00,51.34
1783098247.029,889244,10.00,51.34
1783098248.030,889244,10.00,51.34
1783098249.031,889244,10.00,51.34
1783098250.031,889244,11.00,51.34
1783098251.032,889244,11.00,51.34
1783098252.032,889244,10.00,51.34
1783098253.033,889244,11.00,51.34
1783098254.034,889244,11.00,51.36
1783098255.034,889244,10.00,51.36
1783098256.035,889244,9.00,51.36
1783098257.035,889244,9.00,51.36
1783098258.036,889244,11.00,51.36
1783098259.037,889244,10.00,51.36
1783098260.037,889244,10.00,51.36
1783098261.038,889244,10.00,51.36
1783098262.039,889244,10.00,51.36
1783098263.040,889244,11.00,51.36
1783098264.040,889244,11.00,51.36
1783098265.041,889244,11.00,51.36
1783098266.042,889244,11.00,51.36
1783098267.042,889244,10.00,51.36
1783098268.043,889244,10.00,51.36
1783098269.043,889244,11.00,51.36
1783098270.044,889244,10.00,51.36
1783098271.045,889244,10.00,51.36
1783098272.045,889244,11.00,51.36
1783098273.046,889244,10.00,51.36
1783098274.046,889244,11.00,51.36
1783098275.047,889244,10.00,51.36
1783098276.048,889244,10.00,51.39
1783098277.048,889244,11.00,51.39
1783098278.049,889244,11.00,51.39
1783098279.050,889244,10.00,51.39
1783098280.051,889244,12.00,51.41
1783098281.051,889244,9.00,51.41
1783098282.052,889244,11.00,51.41
1783098283.053,889244,11.00,51.41
1783098284.053,889244,10.00,51.41
1783098285.054,889244,10.00,51.41
1783098286.055,889244,10.00,51.41
1783098287.056,889244,10.00,51.41
1783098288.057,889244,11.00,51.41
1783098289.057,889244,10.00,51.41
1783098290.058,889244,11.00,51.41
1783098291.059,889244,11.00,51.41
1783098292.060,889244,10.00,51.41
1783098293.060,889244,10.00,51.41
1783098294.061,889244,12.00,51.41
1783098295.062,889244,10.00,51.41
1783098296.063,889244,10.00,51.41
1783098297.064,889244,11.00,51.41
1783098298.064,889244,10.00,51.41
1783098299.065,889244,11.00,51.41
1783098300.066,889244,10.00,51.41
1783098301.067,889244,10.00,51.41
1783098302.067,889244,11.00,51.41
1783098303.068,889244,10.00,51.41
1783098304.069,889244,10.00,51.41
1783098305.070,889244,11.00,51.41
1783098306.070,889244,10.00,51.41
1783098307.071,889244,10.00,51.41
1783098308.072,889244,11.00,51.41
1783098309.073,889244,10.00,51.41
1783098310.073,889244,10.00,51.41
1783098311.074,889244,10.00,51.41
1783098312.075,889244,10.00,51.41
1783098313.076,889244,7.00,51.41
1783098314.077,889244,11.00,51.41
