unix_ts,pid,cpu_percent,rss_mb
1783267549.680,1103625,0.00,54.41
1783267550.681,1103625,16.00,55.81
1783267551.681,1103625,20.00,56.45
1783267552.682,1103625,19.00,56.80
1783267553.683,1103625,24.00,57.07
1783267554.684,1103625,20.00,57.11
1783267555.685,1103625,21.00,57.11
1783267556.685,1103625,21.00,57.14
1783267557.686,1103625,18.00,57.15
1783267558.687,1103625,21.00,57.19
1783267559.687,1103625,20.00,57.26
1783267560.688,1103625,20.00,57.38
1783267561.688,1103625,20.00,57.46
1783267562.689,1103625,21.00,57.48
1783267563.690,1103625,19.00,57.51
1783267564.690,1103625,25.00,57.51
1783267565.691,1103625,19.00,57.51
1783267566.691,1103625,20.00,57.51
1783267567.692,1103625,19.00,57.51
1783267568.693,1103625,20.00,57.51
1783267569.694,1103625,20.00,57.53
1783267570.695,1103625,20.00,57.54
1783267571.696,1103625,20.00,57.54
1783267572.696,1103625,20.00,57.54
1783267573.697,1103625,19.00,57.55
1783267574.698,1103625,23.00,57.59
1783267575.699,1103625,20.00,57.60
1783267576.700,1103625,21.00,57.60
1783267577.701,1103625,21.00,57.60
1783267578.701,1103625,20.00,57.60
1783267579.702,1103625,19.00,57.60
1783267580.703,1103625,22.00,57.60
1783267581.704,1103625,20.00,57.60
1783267582.704,1103625,20.00,57.60
1783267583.705,1103625,20.00,57.60
1783267584.705,1103625,21.00,57.61
1783267585.706,1103625,27.00,57.64
1783267586.707,1103625,19.00,57.64
1783267587.707,1103625,19.00,57.64
1783267588.708,1103625,19.00,57.64
1783267589.708,1103625,19.00,57.64
1783267590.709,1103625,19.00,57.64
1783267591.709,1103625,19.00,57.64
1783267592.710,1103625,18.00,57.64
1783267593.711,1103625,20.00,57.64
1783267594.712,1103625,19.00,57.64
1783267595.712,1103625,19.00,57.65
1783267596.713,1103625,23.00,57.65
1783267597.713,1103625,19.00,57.66
1783267598.714,1103625,19.00,57.66
1783267599.714,1103625,20.00,57.66
1783267600.715,1103625,19.00,57.66
1783267601.715,1103625,18.00,57.67
1783267602.716,1103625,20.00,57.67
1783267603.717,1103625,18.00,57.67
1783267604.717,1103625,20.00,57.67
1783267605.718,1103625,21.00,57.67
1783267606.718,1103625,25.00,57.67
1783267607.719,1103625,20.00,57.67
1783267608.719,1103625,20.00,57.67
1783267609.720,1103625,22.00,57.67
1783267610.720,1103625,20.00,57.67
1783267611.721,1103625,21.00,57.67
1783267612.721,1103625,20.00,57.67
1783267613.722,1103625,20.00,57.67
1783267614.723,1103625,20.00,57.71
1783267615.723,1103625,27.00,57.80
1783267616.723,1103625,19.00,57.80
1783267617.724,1103625,20.00,57.80
1783267618.725,1103625,24.00,57.80
1783267619.725,1103625,21.00,57.80
1783267620.726,1103625,19.00,57.80
1783267621.726,1103625,20.00,57.81
1783267622.727,1103625,23.00,57.84
1783267623.727,1103625,21.00,57.86
1783267624.728,1103625,25.00,57.92
1783267625.728,1103625,20.00,57.92
1783267626.729,1103625,19.00,57.92
1783267627.729,1103625,19.00,57.92
1783267628.730,1103625,21.00,57.92
1783267629.730,1103625,19.00,57.94
1783267630.731,1103625,20.00,57.95
1783267631.732,1103625,20.00,57.95
1783267632.732,1103625,20.00,57.95
1783267633.733,1103625,23.00,57.95
1783267634.733,1103625,20.00,57.95
1783267635.734,1103625,21.00,57.95
1783267636.735,1103625,22.00,57.95
1783267637.736,1103625,19.00,57.95
1783267638.737,1103625,19.00,57.95
1783267639.738,1103625,20.00,57.95
1783267640.739,1103625,7.00,57.95
1783267641.740,1103625,19.00,57.95
1783267642.740,1103625,21.00,57.97
1783267643.741,1103625,22.00,57.98
1783267644.742,1103625,19.00,57.98
1783267645.743,1103625,19.00,57.98
1783267646.744,1103625,22.00,57.98
1783267647.745,1103625,21.00,57.98
1783267648.746,1103625,18.00,57.98
1783267649.746,1103625,21.00,57.98
1783267650.747,1103625,19.00,57.98
1783267651.747,1103625,21.00,57.98
1783267652.748,1103625,19.00,57.98
1783267653.749,1103625,27.00,57.98
1783267654.749,1103625,22.00,57.98
1783267655.750,1103625,22.00,57.98
1783267656.751,1103625,19.00,57.98
1783267657.752,1103625,25.00,57.98
1783267658.752,1103625,19.00,57.98
1783267659.753,1103625,21.00,57.98
1783267660.753,1103625,21.00,57.98
1783267661.754,1103625,20.00,57.98
1783267662.755,1103625,21.00,57.98
1783267663.756,1103625,24.00,57.98
1783267664.757,1103625,20.00,57.98
1783267665.758,1103625,18.00,57.98
1783267666.759,1103625,24.00,57.98
1783267667.763,1103625,20.90,57.98
1783267668.766,1103625,20.00,57.98
1783267669.766,1103625,19.00,57.98
1783267670.767,1103625,21.00,58.04
1783267671.767,1103625,24.00,58.09
1783267672.768,1103625,19.00,58.09
1783267673.769,1103625,19.00,58.09
1783267674.769,1103625,22.00,58.09
1783267675.770,1103625,19.00,58.09
1783267676.770,1103625,20.00,58.09
1783267677.771,1103625,22.00,58.10
1783267678.771,1103625,20.00,58.10
1783267679.772,1103625,23.00,58.12
1783267680.773,1103625,26.00,58.12
1783267681.776,1103625,19.90,58.12
1783267682.777,1103625,22.00,58.12
1783267683.778,1103625,24.00,58.12
1783267684.779,1103625,21.00,58.12
1783267685.780,1103625,20.00,58.12
1783267686.781,1103625,18.00,58.12
1783267687.782,1103625,21.00,58.12
1783267688.782,1103625,22.00,58.12
1783267689.791,1103625,22.80,58.12
1783267690.791,1103625,21.00,58.12
1783267691.792,1103625,23.00,58.12
1783267692.793,1103625,20.00,58.12
1783267693.805,1103625,19.80,58.12
1783267694.812,1103625,18.90,58.12
1783267695.813,1103625,21.00,58.12
1783267696.813,1103625,21.00,58.12
1783267697.815,1103625,23.00,58.12
1783267698.815,1103625,26.00,58.12
1783267699.816,1103625,20.00,58.12
1783267700.817,1103625,21.00,58.12
1783267701.820,1103625,18.90,58.12
1783267702.822,1103625,19.00,58.12
1783267703.823,1103625,24.00,58.12
1783267704.824,1103625,19.00,58.12
1783267705.825,1103625,21.00,58.12
1783267706.826,1103625,20.00,58.12
1783267707.826,1103625,24.00,58.12
1783267708.827,1103625,21.00,58.12
1783267709.828,1103625,22.00,58.12
1783267710.828,1103625,20.00,58.12
1783267711.828,1103625,19.00,58.12
1783267712.829,1103625,25.00,58.13
1783267713.830,1103625,21.00,58.13
1783267714.830,1103625,19.00,58.13
1783267715.831,1103625,20.00,58.13
1783267716.831,1103625,20.00,58.13
1783267717.832,1103625,25.00,58.13
1783267718.833,1103625,21.00,58.13
1783267719.833,1103625,21.00,58.13
1783267720.836,1103625,18.90,58.13
1783267721.836,1103625,20.00,58.13
1783267722.837,1103625,22.00,58.13
1783267723.838,1103625,18.00,58.13
1783267724.838,1103625,21.00,58.13
1783267725.839,1103625,21.00,58.13
1783267726.839,1103625,23.00,58.13
1783267727.840,1103625,20.00,58.13
1783267728.841,1103625,24.00,58.13
1783267729.841,1103625,19.00,58.13
1783267730.842,1103625,14.00,58.13
1783267731.843,1103625,13.00,58.13
1783267732.844,1103625,22.00,58.13
1783267733.844,1103625,20.00,58.13
1783267734.845,1103625,19.00,58.13
1783267735.846,1103625,21.00,58.13
1783267736.847,1103625,21.00,58.13
1783267737.847,1103625,23.00,58.13
1783267738.848,1103625,19.00,58.13
1783267739.848,1103625,20.00,58.13
1783267740.849,1103625,21.00,58.13
1783267741.850,1103625,21.00,58.13
1783267742.851,1103625,20.00,58.13
1783267743.852,1103625,24.00,58.13
1783267744.852,1103625,20.00,58.13
1783267745.853,1103625,20.00,58.13
1783267746.854,1103625,24.00,58.13
1783267747.854,1103625,19.00,58.13
1783267748.856,1103625,20.00,58.13
1783267749.857,1103625,19.00,58.13
1783267750.858,1103625,23.00,58.13
1783267751.859,1103625,19.00,58.13
1783267752.860,1103625,21.00,58.13
1783267753.861,1103625,20.00,58.13
1783267754.861,1103625,19.00,58.13
1783267755.862,1103625,28.00,58.13
1783267756.862,1103625,20.00,58.13
1783267757.863,1103625,19.00,58.13
1783267758.864,1103625,20.00,58.13
1783267759.864,1103625,21.00,58.13
