run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,page_size,scenario,tier,rate_label,backend,overload_saturates,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,page_latency_med,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes
aec7ddfa96a7,B0010,rest,off,uniform,medium,light,constrained,medium,10,0,,,,sqlite,,27,phase2-core-clean,1783588686.523,1783588777.999,28.321936,36.149033,39.210027,10.007172364123102,1573,,1,,0,0,3.021978021978022,4.0,49.27,49.27,901,0,
7cf0cc10509a,B0010,rest,off,uniform,medium,light,constrained,medium,10,0,,,,sqlite,,28,phase2-core-clean,1783588778.017,1783588869.436,28.350722,36.911858,41.08688,10.007521120509594,1534,,1,,0,0,3.065934065934066,4.0,49.27,49.27,901,0,
04b6b1f134a0,B0010,rest,off,uniform,medium,light,constrained,medium,10,0,,,,sqlite,,29,phase2-core-clean,1783588869.453,1783588960.880,28.688104,36.175725,39.34993,10.007773836783752,1514,,1,,0,0,3.141304347826087,4.0,49.27,49.27,901,0,
dd94d73cb105,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,0,phase2-core-clean,1783589060.264,1783589151.730,34.4995215,43.6871952,48.17715762,9.999969064095703,602.5,0.022222222222222223,1,,0,0,8.604395604395604,11.5,59.5989010989011,59.61,900,0,
c4f229e73832,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,1,phase2-core-clean,1783589151.733,1783589243.280,34.64974,43.235988,48.125338,10.006772670372417,497,0.023307436182019976,1,,0,0,8.282608695652174,10.350000000000009,59.62239130434782,59.64,901,0,
dbfbd1429f17,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,2,phase2-core-clean,1783589243.283,1783589334.798,34.611739,43.427064,47.312811,10.00631990891631,500,0.022197558268590455,1,,0,0,8.505494505494505,11.0,59.643736263736265,59.65,901,0,
225dfd252fda,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,3,phase2-core-clean,1783589334.802,1783589426.247,34.647639999999996,43.3892532,47.373804500000006,9.999947343166165,588,0.035555555555555556,1,,0,0,8.406593406593407,10.5,59.65,59.65,900,0,
592735af3440,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,4,phase2-core-clean,1783589426.252,1783589517.725,34.4542585,44.10553085,48.310310220000005,9.99991215410503,499,0.021111111111111112,1,,0,0,8.51086956521739,10.900000000000006,59.65,59.64999999999999,900,0,
520edec57e4b,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,5,phase2-core-clean,1783589517.730,1783589609.243,34.536149,43.144578,48.731976,10.007059532459326,496,0.017758046614872364,1,,0,0,8.428571428571429,12.0,59.65769230769231,59.66,901,0,
a68ecab4b189,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,6,phase2-core-clean,1783589609.251,1783589700.767,34.710007,44.122516,47.238914,10.007854166393436,500,0.022197558268590455,1,,0,0,8.532608695652174,10.900000000000006,59.66163043478261,59.67,901,0,
67168fa2af7e,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,7,phase2-core-clean,1783589700.774,1783589792.335,34.790373,44.437252,48.750844,10.007262382045456,497,0.023307436182019976,1,,0,0,8.626373626373626,10.5,59.67087912087912,59.68,901,0,
ec4ec9386342,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,8,phase2-core-clean,1783589792.342,1783589883.866,34.8540005,44.10105145,48.46836756999999,9.999950412245894,598,0.021111111111111112,1,,0,0,8.456521739130435,11.0,59.68,59.67999999999999,900,0,
59a3edeb4b08,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,9,phase2-core-clean,1783589883.874,1783589975.380,34.884354,44.595841,64.762832,10.007163876607557,512,0.014428412874583796,1,,0,0,9.04065934065934,12.5,59.68923076923077,59.69,901,0,
fc4d2da37208,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,10,phase2-core-clean,1783589975.392,1783590066.983,35.154065,45.564308,60.856162,10.006347349858782,500,0.02774694783573807,1,,0,0,9.108791208791208,14.5,59.69,59.69,901,0,
865023651b60,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,11,phase2-core-clean,1783590066.992,1783590158.550,35.084419,43.975457,49.087352,10.00628028034036,499,0.021087680355160933,1,,0,0,8.753846153846155,11.5,59.69263736263736,59.7,901,0,
75b145f1fef9,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,12,phase2-core-clean,1783590158.559,1783590250.069,35.161015,44.3693665,49.95225383999998,9.999948671819016,496,0.017777777777777778,1,,0,0,8.730434782608695,12.350000000000009,59.7,59.7,900,0,
c90efe53390f,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,13,phase2-core-clean,1783590250.079,1783590341.638,35.073872,43.865497,50.368227,10.005698155370247,499,0.016648168701442843,1,,0,0,8.454444444444444,11.0,59.7,59.7,901,0,
49e52990ae37,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,14,phase2-core-clean,1783590341.648,1783590433.166,34.997558,43.540661,47.338068,10.007533011753567,504,0.033296337402885685,1,,0,0,8.51086956521739,11.0,59.7,59.7,901,0,
e9f859d57a0f,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,15,phase2-core-clean,1783590433.177,1783590524.692,34.6228095,44.09610535,48.62582008,9.999863271869483,601.5,0.03222222222222222,1,,0,0,8.454945054945055,11.5,59.7,59.7,900,0,
1cc23f95dfbf,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,16,phase2-core-clean,1783590524.703,1783590616.251,34.96907,44.340308,49.370326,10.007742461409322,589,0.029966703662597113,1,,0,0,8.456521739130435,10.450000000000003,59.7,59.7,901,0,
4d82de059dd3,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,17,phase2-core-clean,1783590616.263,1783590707.878,34.848325,43.863522,48.055158,10.007508902721849,500,0.02774694783573807,1,,0,0,8.780219780219781,11.5,59.7,59.7,901,0,
17365283973c,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,18,phase2-core-clean,1783590707.890,1783590799.402,34.76433,43.93042935,50.59521203,9.999899146794926,504,0.028888888888888888,1,,0,0,8.706521739130435,11.450000000000003,59.7,59.7,900,0,
bd84e87d4eda,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,19,phase2-core-clean,1783590799.414,1783590890.966,34.802733,43.964375,49.30329,10.007149936142094,593,0.023307436182019976,1,,0,0,8.505494505494505,11.0,59.7,59.7,901,0,
170646ec4887,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,20,phase2-core-clean,1783590890.979,1783590982.484,34.93509,45.293242549999995,51.949096409999996,9.999877563610196,594.5,0.03333333333333333,1,,0,0,8.791208791208792,12.0,59.7,59.7,900,0,
26c893ab32b9,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,21,phase2-core-clean,1783590982.498,1783591073.983,35.165186,43.7138682,49.079289559999985,9.999836472451948,494,0.015555555555555555,1,,0,0,8.868131868131869,11.5,59.7,59.7,900,0,
6f11b0118293,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,22,phase2-core-clean,1783591073.998,1783591165.511,35.300319,44.16,48.26114,10.007821834304137,499,0.02774694783573807,1,,0,0,8.307692307692308,10.5,59.7,59.7,901,0,
d0467c04f8f0,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,23,phase2-core-clean,1783591165.525,1783591257.026,34.981747,44.221005,48.567288,10.006282119274298,496,0.021087680355160933,1,,0,0,8.782608695652174,12.450000000000003,59.7,59.7,901,0,
d37faeefcf38,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,24,phase2-core-clean,1783591257.041,1783591348.551,34.83959,44.104066,48.204804,10.00672722628854,599,0.03218645948945616,1,,0,0,8.472527472527473,11.5,59.716373626373624,59.72,901,0,
51df9e554353,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,25,phase2-core-clean,1783591348.567,1783591440.119,34.751647,43.376764,49.168302,10.006498446764617,602,0.03107658157602664,1,,0,0,8.456521739130435,10.0,59.72,59.72,901,0,
799d27ffa0b4,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,26,phase2-core-clean,1783591440.135,1783591531.692,35.15634,45.137744,52.608942,10.005694246814718,588,0.02774694783573807,1,,0,0,8.725274725274724,12.5,59.72846153846154,59.73,901,0,
fb3ded1b6186,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,27,phase2-core-clean,1783591531.709,1783591623.360,34.7474965,44.07604584999999,49.541937959999984,9.999856794050823,493.5,0.028888888888888888,1,,0,0,8.565217391304348,12.450000000000003,59.73,59.730000000000004,900,0,
9859abef37bb,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,28,phase2-core-clean,1783591623.377,1783591715.029,35.519866,45.5034007,82.78472701999996,9.999868157960478,605,0.023333333333333334,1,,0,0,9.57032967032967,15.5,59.73,59.73,900,0,
b6e2c7b6d4e8,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,29,phase2-core-clean,1783591715.048,1783591806.550,35.022988999999995,45.067905350000004,55.91596935,9.99994991902859,497,0.027777777777777776,1,,0,0,9.076086956521738,13.350000000000009,59.73,59.730000000000004,900,0,
ad857c657f7d,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,0,phase2-core-clean,1783591909.395,1783592001.034,28.232129999999998,36.4197815,40.67613107,9.999891205961404,653,,1,,0,0,2.7142857142857144,4.0,48.6256043956044,48.65,900,0,
87768025460b,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,1,phase2-core-clean,1783592001.037,1783592092.695,28.283127,36.320507,39.25281,10.00774395272837,644,,1,,0,0,2.8043478260869565,4.0,48.69826086956522,48.75,901,0,
4ffe728bd7ff,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,2,phase2-core-clean,1783592092.699,1783592184.407,27.702989,36.001596,40.683412,10.007709649390277,652,,1,,0,0,2.717391304347826,4.0,48.765108695652174,48.78,901,0,
f60952691373,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,3,phase2-core-clean,1783592184.412,1783592276.082,27.955795,35.704344,39.155027,10.007832628874091,663,,1,,0,0,2.8461538461538463,4.0,48.79153846153846,48.8,901,0,
84115e0c9d9c,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,4,phase2-core-clean,1783592276.087,1783592367.793,27.6914635,35.822463449999994,39.07078098,9.999897577160166,650,,1,,0,0,2.880434782608696,4.0,48.81663043478261,48.84,900,0,
cfa2663fdc06,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,5,phase2-core-clean,1783592367.803,1783592459.469,27.915592,36.351056,39.517308,10.007850955363065,768,,1,,0,0,2.869565217391304,4.0,48.87141304347826,48.88,901,0,
90f0bd5d0651,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,6,phase2-core-clean,1783592459.475,1783592551.237,27.891411,36.336885,39.15102,10.008296018974518,657,,1,,0,0,2.769230769230769,4.0,48.887252747252745,48.89,901,0,
45708d92cf48,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,7,phase2-core-clean,1783592551.243,1783592642.964,27.887884,35.5744561,38.31119417,9.999840969306893,645,,1,,0,0,2.6630434782608696,4.0,48.905,48.92,900,0,
012e304915de,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,8,phase2-core-clean,1783592642.971,1783592734.613,28.033197,36.132954,39.457515,10.007182558541592,650,,1,,0,0,2.7736263736263735,4.0,48.92274725274726,48.93,901,0,
f6a5087d8514,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,9,phase2-core-clean,1783592734.620,1783592826.307,28.233206,36.163463,40.201341,10.007905266696344,652,,1,,0,0,2.681318681318681,4.0,48.93,48.93,901,0,
e1ccb3db1e79,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,10,phase2-core-clean,1783592826.315,1783592917.865,27.7872235,36.103390899999994,39.099769200000004,9.99992178116738,651,,1,,0,0,2.7282608695652173,4.0,48.93,48.93,900,0,
b8892a4bc3c9,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,11,phase2-core-clean,1783592917.873,1783593009.550,28.427453,36.295679449999994,40.026167900000004,9.999871700423878,653,,1,,0,0,2.7472527472527473,4.0,48.93,48.93,900,0,
268132736be6,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,12,phase2-core-clean,1783593009.559,1783593101.275,27.982111500000002,35.786231449999995,38.9688829,9.999884360670594,656,,1,,0,0,2.6043956043956045,4.0,48.93,48.93,900,0,
1821a4826b42,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,13,phase2-core-clean,1783593101.285,1783593193.080,27.749437,36.23538,39.125274,10.007047396489373,653,,1,,0,0,2.7065217391304346,4.0,48.935108695652175,48.94,901,0,
7a31791bc4da,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,14,phase2-core-clean,1783593193.089,1783593284.781,28.071694,36.12602,39.192233,10.00701468416681,644,,1,,0,0,2.7282608695652173,4.0,48.94,48.94,901,0,
8ad54969ad92,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,15,phase2-core-clean,1783593284.792,1783593376.552,27.701856,36.274829,40.065188,10.007982207547357,652,,1,,0,0,2.7362637362637363,4.0,48.94,48.94,901,0,
9c26c3d143c9,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,16,phase2-core-clean,1783593376.563,1783593468.240,28.205133,36.565228,38.578114,10.008568281764067,770,,1,,0,0,2.739130434782609,4.0,48.96489130434782,48.98,901,0,
13d305136ec4,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,17,phase2-core-clean,1783593468.252,1783593559.869,28.045809,36.58890994999999,40.744568699999995,9.999919800198763,765,,1,,0,0,2.8461538461538463,4.0,48.996813186813185,49.0,900,0,
49e846a7d5b6,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,18,phase2-core-clean,1783593559.882,1783593651.685,27.781376,36.623566,39.458161,10.006814632101515,762,,1,,0,0,2.717391304347826,4.0,49.0,49.0,901,0,
9def037b0d2e,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,19,phase2-core-clean,1783593651.698,1783593743.408,28.180043,36.709026,40.102386,10.00739915705315,655,,1,,0,0,2.8043478260869565,4.0,49.0,49.0,901,0,
617c08a4b61a,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,20,phase2-core-clean,1783593743.424,1783593835.091,27.892574,36.0764225,39.80826758,9.999865575251471,657.5,,1,,0,0,2.8461538461538463,4.0,49.0,49.0,900,0,
7f583dcaaecd,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,21,phase2-core-clean,1783593835.105,1783593926.832,28.126874,36.775974,39.946338,10.008053886394087,647,,1,,0,0,2.75,4.0,49.0,49.0,901,0,
1013d467934e,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,22,phase2-core-clean,1783593926.848,1783594018.619,28.109173,36.840514,40.564413,10.007455173687816,650,,1,,0,0,2.847826086956522,4.0,49.0,49.0,901,0,
48f3b94eff90,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,23,phase2-core-clean,1783594018.634,1783594110.355,28.112864,36.215018,39.771148,10.008322328013167,769,,1,,0,0,2.8241758241758244,4.0,49.0,49.0,901,0,
e70f47465f26,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,24,phase2-core-clean,1783594110.370,1783594202.085,28.018924,36.199359,39.746658,10.007372644792156,652,,1,,0,0,2.6847826086956523,4.0,49.002065217391305,49.01,901,0,
f51f83c39259,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,25,phase2-core-clean,1783594202.101,1783594293.813,27.795845,35.74927,39.146421,10.009145546025922,766,,1,,0,0,2.7989010989010987,4.0,49.01,49.01,901,0,
5239df840d45,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,26,phase2-core-clean,1783594293.833,1783594385.617,28.021222,36.161947,39.920573,10.008251407620861,736,,1,,0,0,2.717391304347826,4.0,49.01,49.01,901,0,
68dada828803,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,27,phase2-core-clean,1783594385.634,1783594477.285,28.148022,36.351748349999994,39.58663945,9.99988745737771,652.5,,1,,0,0,2.760869565217391,4.0,49.01,49.01,900,0,
93cb5c6f1cd0,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,28,phase2-core-clean,1783594477.303,1783594569.051,27.88088,36.339628,39.552419,10.007501671346606,650,,1,,0,0,2.7252747252747254,4.0,49.01,49.01,901,0,
f26684240d68,B0011,rest,off,uniform,medium,heavy,constrained,medium,10,0,,,,sqlite,,29,phase2-core-clean,1783594569.070,1783594660.754,28.087487,36.17562,38.83692,10.008570453850448,772,,1,,0,0,2.8043478260869565,4.0,49.01,49.01,901,0,
b3eba170780d,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,0,phase2-core-clean,1783594760.871,1783594852.566,32.085547,43.764481,49.250833,10.007955538790016,1835,0.41287458379578246,1,,0,0,6.489130434782608,9.0,59.319021739130434,59.34,901,0,
762b13415a8b,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,1,phase2-core-clean,1783594852.569,1783594944.215,32.1704725,44.22113184999999,51.200574169999996,9.999938065494701,1835,0.3977777777777778,1,,0,0,6.739130434782608,9.450000000000003,59.34,59.34,900,0,
369e21dc7c5f,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,2,phase2-core-clean,1783594944.219,1783595035.898,32.190627,43.898708,49.723125,10.00858264020976,2049,0.40066592674805773,1,,0,0,6.824175824175824,9.5,59.3421978021978,59.35,901,0,
e38a30a02050,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,3,phase2-core-clean,1783595035.902,1783595127.544,32.351019,43.977412,49.235966,10.008148276321455,2110,0.40732519422863483,1,,0,0,6.73695652173913,10.405000000000003,59.35,59.35000000000001,901,0,
d870e304eda4,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,4,phase2-core-clean,1783595127.549,1783595219.263,31.98122,44.119715,48.91282605999999,9.999913543191928,2049,0.42,1,,0,0,6.6802197802197805,11.0,59.35087912087912,59.36,900,0,
4a15e6cb89ec,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,5,phase2-core-clean,1783595219.269,1783595310.887,32.015438,44.36472,48.324368,10.007538214925043,2049,0.41065482796892344,1,,0,0,6.282608695652174,10.0,59.36,59.36,901,0,
cf3ecabb22c4,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,6,phase2-core-clean,1783595310.893,1783595402.573,31.840113,43.069842,47.593562,10.006449504877027,2049,0.4261931187569367,1,,0,0,6.285714285714286,9.0,59.36,59.36,901,0,
c0be436af886,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,7,phase2-core-clean,1783595402.579,1783595494.099,31.6132065,44.34802695,48.89524066,9.999863023431839,1835,0.41888888888888887,1,,0,0,6.1521739130434785,9.0,59.36,59.36,900,0,
515a41ea26fe,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,8,phase2-core-clean,1783595494.106,1783595585.573,32.0051045,43.35537299999999,48.348679749999995,9.999945552074237,2064,0.42777777777777776,1,,0,0,6.032967032967033,9.0,59.36,59.36,900,0,
fc45d61c1d7e,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,9,phase2-core-clean,1783595585.581,1783595677.104,32.034469,42.55141275,45.80105911,9.99985471311086,2039,0.4211111111111111,1,,0,0,6.108695652173913,9.0,59.36,59.36,900,0,
4a232420d401,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,10,phase2-core-clean,1783595677.113,1783595768.734,31.8703545,44.178015249999994,49.07646111,9.999870905222124,2049,0.42777777777777776,1,,0,0,6.0989010989010985,9.5,59.370769230769234,59.38,900,0,
a9ca0f86651d,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,11,phase2-core-clean,1783595768.742,1783595860.720,31.946489,42.636449,48.543465,10.00637164321416,2049,0.39622641509433965,1,,0,0,6.217391304347826,9.0,59.38,59.38000000000001,901,0,
a91986c79afb,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,12,phase2-core-clean,1783595860.729,1783595952.342,31.815337,42.7440819,46.01623079999999,9.999871935195635,2049,0.41444444444444445,1,,0,0,6.260869565217392,9.0,59.38,59.38000000000001,900,0,
7cf04857fa96,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,13,phase2-core-clean,1783595952.351,1783596043.969,31.776752,42.597698,47.766624,10.008085800326018,2065,0.4328523862375139,1,,0,0,6.076923076923077,9.0,59.38,59.38,901,0,
6f07a65951b3,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,14,phase2-core-clean,1783596043.979,1783596135.649,32.254601,43.107229,47.560472,10.006434564780983,2049,0.39289678135405104,1,,0,0,6.260869565217392,9.0,59.38,59.38000000000001,901,0,
a7cbcf735360,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,15,phase2-core-clean,1783596135.660,1783596227.324,32.128335,42.958434,47.814343,10.006596121043245,2049,0.40288568257491675,1,,0,0,6.25,9.450000000000003,59.38,59.38000000000001,901,0,
60ee6ae61be2,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,16,phase2-core-clean,1783596227.335,1783596318.959,31.579964,43.08978045,47.824964879999996,9.999914292067926,2049,0.4288888888888889,1,,0,0,6.153846153846154,9.0,59.38,59.38,900,0,
ff53af5aac1a,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,17,phase2-core-clean,1783596318.970,1783596410.545,32.001376,43.1884885,47.18410957,9.999885667307211,2049,0.39111111111111113,1,,0,0,6.271739130434782,8.0,59.38,59.38000000000001,900,0,
0887bfc1ef01,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,18,phase2-core-clean,1783596410.558,1783596502.179,31.6401645,43.89829415,47.90905043,9.999930477594452,2136,0.4177777777777778,1,,0,0,6.208791208791209,9.5,59.38,59.38,900,0,
ebe964c46a57,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,19,phase2-core-clean,1783596502.192,1783596593.812,32.181681,43.236157,47.326632,10.00615935569291,2029,0.4117647058823529,1,,0,0,6.3478260869565215,9.0,59.38,59.38000000000001,901,0,
7d818d5ebebf,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,20,phase2-core-clean,1783596593.825,1783596685.494,31.433461,43.039656,46.276825,10.006954551196973,2244,0.42064372918978915,1,,0,0,6.0989010989010985,8.5,59.38,59.38,901,0,
2399cf8fa57b,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,21,phase2-core-clean,1783596685.509,1783596777.123,31.351136500000003,43.41675184999999,47.54766817,9.999905497337528,2289.5,0.45222222222222225,1,,0,0,6.032608695652174,9.0,59.38,59.38000000000001,900,0,
059d6b69faac,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,22,phase2-core-clean,1783596777.138,1783596868.706,31.6063045,42.9041721,47.95174572,9.999925632553056,2060.5,0.43,1,,0,0,6.032608695652174,9.0,59.384891304347825,59.39,900,0,
20e7b88aadd9,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,23,phase2-core-clean,1783596868.721,1783596960.340,31.611750999999998,43.23393229999999,47.74062248,9.999875509994238,2157.5,0.4411111111111111,1,,0,0,6.043956043956044,8.5,59.39,59.39,900,0,
8d18039c09ae,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,24,phase2-core-clean,1783596960.356,1783597052.030,31.513458,42.777199,47.315393,10.006404840971523,2049,0.4284128745837958,1,,0,0,6.119565217391305,8.0,59.39,59.39,901,0,
cdbc7a869bee,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,25,phase2-core-clean,1783597052.046,1783597143.612,31.554241,43.264765,48.167667,10.008382898326998,2049,0.4306326304106548,1,,0,0,6.1208791208791204,9.0,59.39,59.39,901,0,
6f33c5777b7e,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,26,phase2-core-clean,1783597143.628,1783597237.755,31.232671,42.437321,47.046874,10.008824808049262,1759,0.40621531631520535,1,,0,0,6.202127659574468,8.349999999999994,59.39,59.39,901,0,
f8ba3a1a9348,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,27,phase2-core-clean,1783597237.771,1783597329.644,31.952356,43.685995,47.403578,10.007903715968016,2049,0.41509433962264153,1,,0,0,6.423913043478261,9.450000000000003,59.39,59.39,901,0,
3b2e36de9408,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,28,phase2-core-clean,1783597329.661,1783597421.343,31.513455,43.284593,47.517543,10.007549007438156,1935,0.43507214206437295,1,,0,0,6.217391304347826,9.0,59.39,59.39,901,0,
13b0cd8213a7,B0014,graphql,on,zipfian,medium,light,constrained,medium,10,0,,,,sqlite,,29,phase2-core-clean,1783597421.362,1783597513.336,31.447022,43.956736549999995,47.557148489999996,9.999884381114565,2049,0.43333333333333335,1,,0,0,6.239130434782608,9.0,59.39,59.39,900,0,
1dcf500ac4fe,B0016,graphql,on,uniform,medium,light,constrained,medium,10,0,,,,sqlite,,0,phase2-core-clean,1783597605.146,1783597696.864,35.209114,45.640647,53.397745,10.005842283043277,1284,0.049944506104328525,1,,0,0,9.130434782608695,14.0,59.39,59.39,901,0,
c2be40f3219c,B0016,graphql,on,uniform,medium,light,constrained,medium,10,0,,,,sqlite,,1,phase2-core-clean,1783597696.867,1783597788.581,34.4591915,44.30148284999999,50.456440549999996,9.999932402012508,1293.5,0.06444444444444444,1,,0,0,8.582417582417582,11.0,59.39,59.39,900,0,
d53832bfa5ca,B0016,graphql,on,uniform,medium,light,constrained,medium,10,0,,,,sqlite,,2,phase2-core-clean,1783597788.584,1783597880.155,34.498402,45.781907,49.751819,10.00745158132432,1502,0.06326304106548279,1,,0,0,8.652173913043478,11.0,59.39,59.39,901,0,
66aa630e8a47,B0016,graphql,on,uniform,medium,light,constrained,medium,10,0,,,,sqlite,,3,phase2-core-clean,1783597880.159,1783597971.925,34.851629,44.207524,49.070718,10.006013305153745,1104,0.06992230854605994,1,,0,0,8.434782608695652,10.0,59.39,59.39,901,0,
