run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes
3f846aee8c63,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,0,phase2-entropy-drillin,1782538423.233,1782538514.124,30.4606285,40.91069974999999,44.3369066,9.999930177487522,365,0.49666666666666665,1,0,0,4.8901098901098905,7.0,59.4278021978022,59.46,900,0,
3f23c0316315,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,1,phase2-entropy-drillin,1782538514.127,1782538605.061,30.319962,41.758876,45.658113,10.006939948130976,365,0.5083240843507214,1,0,0,4.791208791208791,7.0,59.46,59.46,901,0,
277d802895b9,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,2,phase2-entropy-drillin,1782538605.064,1782538695.985,30.24925,41.781184,46.360096,10.006703998118335,365,0.5283018867924528,1,0,0,4.725274725274725,7.0,59.46,59.46,901,0,
2addef3cede4,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,3,phase2-entropy-drillin,1782538695.989,1782538786.966,30.2471345,41.20035445,45.14593167999999,9.999927528525216,364,0.5111111111111111,1,0,0,4.56043956043956,7.0,59.472747252747254,59.48,900,0,
d69c881bcb9b,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,4,phase2-entropy-drillin,1782538786.970,1782538877.947,29.805801,41.659949,46.56506,10.007638449894184,366,0.5427302996670367,1,0,0,4.428571428571429,7.0,59.48,59.48,901,0,
c2c9d54bea70,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,5,phase2-entropy-drillin,1782538877.952,1782538968.832,30.343446999999998,41.42807655,46.18229471,9.999851878638472,365,0.5155555555555555,1,0,0,4.6,7.0,59.48,59.48,900,0,
e0e096c3c2e7,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,6,phase2-entropy-drillin,1782538968.837,1782539059.770,30.2495315,42.242912499999996,46.14878289,9.999863571639073,365,0.5122222222222222,1,0,0,4.670329670329671,7.0,59.48,59.48,900,0,
f129d89d4f99,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,7,phase2-entropy-drillin,1782539059.776,1782539150.670,29.726613999999998,41.05970645,45.81654467999999,9.999887346713535,365,0.5344444444444445,1,0,0,4.56043956043956,7.0,59.48,59.48,900,0,
f013ff64404c,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,8,phase2-entropy-drillin,1782539150.677,1782539241.616,30.571452999999998,40.683723900000004,44.28950553999999,9.999872806173403,365,0.5022222222222222,1,0,0,4.637362637362638,7.0,59.48692307692308,59.49,900,0,
3f0aa0755f1b,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,9,phase2-entropy-drillin,1782539241.623,1782539332.552,29.904326,40.895339,45.062444,10.007568047398134,364,0.5471698113207547,1,0,0,4.406593406593407,7.5,59.49043956043956,59.49,901,0,
ee1482259916,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,10,phase2-entropy-drillin,1782539332.560,1782539423.541,29.802817,40.9335406,45.26198847999999,9.99985754725153,365,0.5377777777777778,1,0,0,4.5054945054945055,6.0,59.5,59.5,900,0,
fcf2def5f5ce,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,11,phase2-entropy-drillin,1782539423.549,1782539514.541,30.016485,41.539263,45.758937,10.006632432626608,364,0.537180910099889,1,0,0,4.450549450549451,7.0,59.5,59.5,901,0,
1acfcc21f480,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,12,phase2-entropy-drillin,1782539514.549,1782539605.532,30.165074,41.339685,45.748958,10.007371180927032,365,0.5105438401775805,1,0,0,4.8791208791208796,7.5,59.5,59.5,901,0,
51381d54cb61,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,13,phase2-entropy-drillin,1782540980.665,1782541071.601,30.333025,41.734382,44.96085,10.007009097094572,364,0.5405105438401776,1,0,0,4.472527472527473,6.0,59.25835164835165,59.28,901,0,
3badee87f451,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,14,phase2-entropy-drillin,1782541071.611,1782541162.505,30.489169,40.923951,45.570434,10.008030002743158,365,0.5249722530521642,1,0,0,4.626373626373627,7.0,59.28868131868132,59.29,901,0,
c982a4c52f6a,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,15,phase2-entropy-drillin,1782541162.516,1782541253.412,29.981735,41.255471,45.390178,10.00739740240648,365,0.532741398446171,1,0,0,4.549450549450549,7.0,59.29,59.29,901,0,
dcec02b37049,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,16,phase2-entropy-drillin,1782541253.423,1782541344.363,30.069299,41.567202,46.156011,10.00677969631075,365,0.5349611542730299,1,0,0,4.483516483516484,6.5,59.29505494505494,59.3,901,0,
e7e8e5d2bc19,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,17,phase2-entropy-drillin,1782541344.375,1782541435.265,30.052755,41.048756,45.645531,10.008480313335852,365,0.537180910099889,1,0,0,4.527472527472527,7.0,59.3,59.3,901,0,
8b91702a30a3,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,18,phase2-entropy-drillin,1782541435.277,1782541526.161,29.975741,41.8303356,45.742030619999994,9.999842517480115,365,0.49,1,0,0,4.966666666666667,7.549999999999997,59.303777777777775,59.32000000000001,900,0,
e01f8721fc81,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,19,phase2-entropy-drillin,1782541526.175,1782541617.072,30.7671585,41.313970499999996,46.38338259,9.999874138028588,366,0.5144444444444445,1,0,0,4.824175824175824,7.5,59.32,59.32,900,0,
afae6cec8902,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,20,phase2-entropy-drillin,1782541617.086,1782541707.971,30.443449,40.8787095,44.80174999,9.9999306790361,365,0.5077777777777778,1,0,0,4.824175824175824,7.0,59.32,59.32,900,0,
58cddddf8776,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,21,phase2-entropy-drillin,1782541707.985,1782541798.870,30.390872,41.014843,45.139726,10.008487423942766,365,0.5249722530521642,1,0,0,4.791208791208791,7.0,59.32164835164835,59.33,901,0,
2c9c8b2e72ec,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,22,phase2-entropy-drillin,1782541798.885,1782541889.775,29.951422,41.22229695,45.02796789,9.999851811084916,365,0.5133333333333333,1,0,0,4.824175824175824,7.0,59.33,59.33,900,0,
87489de01882,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,23,phase2-entropy-drillin,1782541889.790,1782541980.731,29.98974,41.212529,45.011481,10.006382870950429,365,0.5471698113207547,1,0,0,4.461538461538462,7.0,59.33,59.33,901,0,
b1e21e0d945a,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,24,phase2-entropy-drillin,1782541980.747,1782542071.685,30.317878,41.430806,45.615126,10.00698343825452,365,0.5194228634850167,1,0,0,4.802197802197802,7.0,59.33428571428571,59.34,901,0,
e0810558d0dc,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,25,phase2-entropy-drillin,1782542071.701,1782542162.591,30.230266999999998,40.7467265,45.3022466,9.999905247231151,365,0.5266666666666666,1,0,0,4.688888888888889,7.0,59.34,59.34,900,0,
9aa1965000c1,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,26,phase2-entropy-drillin,1782542162.608,1782542253.500,30.188571500000002,41.088089,45.8445256,9.99986811196169,364,0.5255555555555556,1,0,0,4.593406593406593,7.0,59.34076923076923,59.35,900,0,
186f2cf85b61,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,27,phase2-entropy-drillin,1782542253.517,1782542344.411,29.8592675,40.70292784999999,46.73128493,9.999942621107014,365,0.5177777777777778,1,0,0,4.593406593406593,7.0,59.35,59.35,900,0,
3bea7a78e66b,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,28,phase2-entropy-drillin,1782542344.429,1782542435.322,30.1018145,41.16655015,46.9405248,9.999950542022388,364,0.52,1,0,0,4.615384615384615,7.0,59.35,59.35,900,0,
87f20d3c1ada,B0029,graphql,on,zipfian,low,heavy,constrained,medium,10,29,phase2-entropy-drillin,1782542435.341,1782542526.226,29.976986500000002,41.28476265,47.260985829999996,9.999844408865343,365,0.5544444444444444,1,0,0,4.5054945054945055,7.0,59.35,59.35,900,0,
18132fabe0c4,B0023,rest,off,uniform,high,heavy,constrained,medium,10,0,phase2-entropy-drillin,1782542628.346,1782542719.307,28.281804,36.402656,40.663792,10.007711895802865,391,,1,0,0,2.67032967032967,4.0,48.61813186813187,48.67,901,0,
ca4927298729,B0023,rest,off,uniform,high,heavy,constrained,medium,10,1,phase2-entropy-drillin,1782542719.310,1782542810.214,27.8642265,36.42334254999999,41.03379592,9.999899510120942,389.5,,1,0,0,2.758241758241758,4.0,48.70285714285714,48.72,900,0,
474d73dd48eb,B0023,rest,off,uniform,high,heavy,constrained,medium,10,2,phase2-entropy-drillin,1782542810.217,1782542901.161,27.868389,36.426162,40.300301,10.007647240563442,390,,1,0,0,2.7362637362637363,4.0,48.75021978021978,48.76,901,0,
61bcfc22aea5,B0023,rest,off,uniform,high,heavy,constrained,medium,10,3,phase2-entropy-drillin,1782542901.165,1782542992.097,27.623431,35.848827,38.748103,10.008331740672846,390,,1,0,0,2.7032967032967035,3.0,48.76505494505495,48.77,901,0,
c956f34b1cc5,B0023,rest,off,uniform,high,heavy,constrained,medium,10,4,phase2-entropy-drillin,1782542992.102,1782543082.999,27.8443225,36.24006505,39.63807997999999,9.999846025037533,390,,1,0,0,2.6263736263736264,4.0,48.80615384615385,48.85,900,0,
f7983378eef5,B0023,rest,off,uniform,high,heavy,constrained,medium,10,5,phase2-entropy-drillin,1782543083.004,1782543173.906,27.5708235,36.11511555,38.520742889999994,9.999899826781254,392,,1,0,0,2.6777777777777776,4.0,48.870333333333335,48.89,900,0,
7a60f3aa10b1,B0023,rest,off,uniform,high,heavy,constrained,medium,10,6,phase2-entropy-drillin,1782543173.912,1782543264.850,28.079533,36.416801,40.109121,10.007321633846747,394,,1,0,0,2.791208791208791,4.0,48.896153846153844,48.9,901,0,
ec890dab00e8,B0023,rest,off,uniform,high,heavy,constrained,medium,10,7,phase2-entropy-drillin,1782543264.856,1782543355.799,27.799820500000003,36.8412746,39.69378032999999,9.999853284597018,387,,1,0,0,2.8351648351648353,4.0,48.90868131868132,48.91,900,0,
663c730009e8,B0023,rest,off,uniform,high,heavy,constrained,medium,10,8,phase2-entropy-drillin,1782543355.805,1782543446.731,27.917645,36.75629,40.006934,10.0076504537974,391,,1,0,0,2.802197802197802,4.0,48.91846153846154,48.92,901,0,
aa94dbc126ce,B0023,rest,off,uniform,high,heavy,constrained,medium,10,9,phase2-entropy-drillin,1782543446.738,1782543537.647,28.151315,36.58007,38.934919,10.00844110745539,386,,1,0,0,2.769230769230769,4.0,48.92153846153846,48.93,901,0,
43c9ffdf77aa,B0023,rest,off,uniform,high,heavy,constrained,medium,10,10,phase2-entropy-drillin,1782543537.655,1782543628.605,27.701967,35.954305,40.232574,10.007768667604637,385,,1,0,0,2.8351648351648353,4.0,48.93,48.93,901,0,
de5d2c8d892e,B0023,rest,off,uniform,high,heavy,constrained,medium,10,11,phase2-entropy-drillin,1782543628.613,1782543719.515,28.073905500000002,35.813068949999995,39.042119289999995,9.999849255050217,389,,1,0,0,2.6483516483516483,4.0,48.93,48.93,900,0,
391e47b4fdca,B0023,rest,off,uniform,high,heavy,constrained,medium,10,12,phase2-entropy-drillin,1782543719.524,1782543810.644,27.697558,35.174021,39.757806,10.00765228878868,389,,1,0,0,2.6373626373626373,4.0,48.93,48.93,901,0,
e6fb3881cecf,B0023,rest,off,uniform,high,heavy,constrained,medium,10,13,phase2-entropy-drillin,1782543810.653,1782543901.574,28.105467,36.230885,39.930917,10.007251559251179,386,,1,0,0,2.659340659340659,4.0,48.93,48.93,901,0,
b1028d4cb065,B0023,rest,off,uniform,high,heavy,constrained,medium,10,14,phase2-entropy-drillin,1782543901.583,1782543992.502,28.069878,35.793777,39.096081,10.007872925383861,393,,1,0,0,2.7,4.0,48.93,48.93,901,0,
3c9c61b0984c,B0023,rest,off,uniform,high,heavy,constrained,medium,10,15,phase2-entropy-drillin,1782543992.512,1782544083.423,27.869369,36.48338055,39.08711355999999,9.999891741060901,391,,1,0,0,2.758241758241758,4.0,48.933516483516485,48.94,900,0,
06a2065a6cb2,B0023,rest,off,uniform,high,heavy,constrained,medium,10,16,phase2-entropy-drillin,1782544083.434,1782544174.404,28.640534,36.290935,39.28351,10.008259171589138,393,,1,0,0,2.7362637362637363,4.0,48.97274725274725,48.98,901,0,
7100fb12257f,B0023,rest,off,uniform,high,heavy,constrained,medium,10,17,phase2-entropy-drillin,1782544174.415,1782544265.344,27.834809,36.490695,39.58498,10.008891149063139,389,,1,0,0,2.758241758241758,4.0,48.98,48.98,901,0,
6704e6dc2e4e,B0023,rest,off,uniform,high,heavy,constrained,medium,10,18,phase2-entropy-drillin,1782544265.356,1782544356.276,28.063468,36.258926,39.803689,10.007703537539113,394,,1,0,0,2.67032967032967,4.0,48.98,48.98,901,0,
4e704b0025aa,B0023,rest,off,uniform,high,heavy,constrained,medium,10,19,phase2-entropy-drillin,1782544356.288,1782544447.214,28.074511,35.95165,39.042155,10.008292615666655,391,,1,0,0,2.6923076923076925,4.0,48.98,48.98,901,0,
7bbadc24ec57,B0023,rest,off,uniform,high,heavy,constrained,medium,10,20,phase2-entropy-drillin,1782544447.227,1782544538.198,28.020453,36.24722,38.927905,10.00723691152582,388,,1,0,0,2.67032967032967,4.0,48.98,48.98,901,0,
269209a073df,B0023,rest,off,uniform,high,heavy,constrained,medium,10,21,phase2-entropy-drillin,1782544538.211,1782544629.132,27.904665,36.824167,40.383669,10.006583890177497,389,,1,0,0,2.5714285714285716,4.0,48.98,48.98,901,0,
15958f055364,B0023,rest,off,uniform,high,heavy,constrained,medium,10,22,phase2-entropy-drillin,1782544629.146,1782544720.070,28.156915,35.913144,39.568896,10.007561419179362,385,,1,0,0,2.7444444444444445,4.0,48.98,48.98,901,0,
5eb69825d288,B0023,rest,off,uniform,high,heavy,constrained,medium,10,23,phase2-entropy-drillin,1782544720.085,1782544811.007,27.968605,36.282552,38.865059,10.008648186746361,391,,1,0,0,2.7032967032967035,4.0,48.98956043956044,48.99,901,0,
2a65679fccfd,B0023,rest,off,uniform,high,heavy,constrained,medium,10,24,phase2-entropy-drillin,1782544811.023,1782544901.950,27.996605,36.437353,39.771594,10.008555054259759,391,,1,0,0,2.5824175824175826,4.0,48.99,48.99,901,0,
fb589ccd944c,B0023,rest,off,uniform,high,heavy,constrained,medium,10,25,phase2-entropy-drillin,1782544901.965,1782544992.936,28.332895,36.089485,40.166043,10.00746363324219,388,,1,0,0,2.7472527472527473,4.0,48.99,48.99,901,0,
856e36aa9e5b,B0023,rest,off,uniform,high,heavy,constrained,medium,10,26,phase2-entropy-drillin,1782544992.952,1782545083.867,28.596623,36.606042,40.246403,10.008359943516133,390,,1,0,0,2.6923076923076925,4.0,48.99,48.99,901,0,
b001100a706f,B0023,rest,off,uniform,high,heavy,constrained,medium,10,27,phase2-entropy-drillin,1782545083.884,1782545174.815,28.260475,36.244405,39.207859,10.00786988419783,389,,1,0,0,2.681318681318681,4.0,48.99,48.99,901,0,
55ad031182af,B0023,rest,off,uniform,high,heavy,constrained,medium,10,28,phase2-entropy-drillin,1782545174.832,1782545265.752,28.031686,36.219381049999996,39.38044216999999,9.999947984048346,385,,1,0,0,2.7032967032967035,4.0,48.99,48.99,900,0,
d91ae28e7ce3,B0023,rest,off,uniform,high,heavy,constrained,medium,10,29,phase2-entropy-drillin,1782545265.769,1782545356.696,27.696498,36.094346,40.223704,10.007523378731115,391,,1,0,0,2.7142857142857144,4.0,48.99,48.99,901,0,
d5a8fd5104c8,B0024,graphql,on,unique,low,light,constrained,medium,10,0,phase2-entropy-drillin,1782545455.701,1782545546.579,36.460174,45.16192,49.471298,10.006598353953244,2988,0,1,0,0,9.956043956043956,12.0,59.292747252747255,59.31,901,0,
994711e8deb5,B0024,graphql,on,unique,low,light,constrained,medium,10,1,phase2-entropy-drillin,1782545546.582,1782545640.107,36.850382999999994,46.1088295,50.8100078,9.999908687611581,3523.5,0.0011111111111111111,1,0,0,10.161290322580646,13.400000000000006,59.38645161290322,59.58,900,0,
999324d84777,B0024,graphql,on,unique,low,light,constrained,medium,10,2,phase2-entropy-drillin,1782545640.111,1782545730.989,37.762737,47.136009,51.516447,10.006383959464202,4079,0,1,0,0,11.153846153846153,14.0,59.58,59.58,901,0,
01d96045e5a0,B0024,graphql,on,unique,low,light,constrained,medium,10,3,phase2-entropy-drillin,1782545730.993,1782545821.871,36.511764,46.300124,50.929871,10.006175035281222,1029,0.0011098779134295228,1,0,0,9.89010989010989,13.0,59.58,59.58,901,0,
f993658046cb,B0024,graphql,on,unique,low,light,constrained,medium,10,4,phase2-entropy-drillin,1782545821.876,1782545912.751,38.030516,46.531514,52.159334,10.006936466056626,4201,0.0011098779134295228,1,0,0,11.538461538461538,14.0,59.58,59.58,901,0,
be935808d1b1,B0024,graphql,on,unique,low,light,constrained,medium,10,5,phase2-entropy-drillin,1782545912.756,1782546003.582,35.7091025,45.117512899999994,49.02006686,9.999905445894058,1014,0.0011111111111111111,1,0,0,9.582417582417582,13.0,59.58,59.58,900,0,
715aa36217b1,B0024,graphql,on,unique,low,light,constrained,medium,10,6,phase2-entropy-drillin,1782546003.588,1782546094.456,37.27608,46.74536785,50.004174679999984,9.999930723368818,4243.5,0,1,0,0,10.912087912087912,14.0,59.58,59.58,900,0,
d817da1d36af,B0024,graphql,on,unique,low,light,constrained,medium,10,7,phase2-entropy-drillin,1782546094.462,1782546185.338,36.721453,45.623798,51.11933,10.007566319258478,3565,0,1,0,0,10.333333333333334,13.549999999999997,59.58,59.58,901,0,
81995749fef6,B0024,graphql,on,unique,low,light,constrained,medium,10,8,phase2-entropy-drillin,1782546185.344,1782546276.218,36.143721,45.919926,51.39915559999999,9.999874906120423,1797,0.0011111111111111111,1,0,0,9.978021978021978,13.0,59.58,59.58,900,0,
7c05244ae7ff,B0024,graphql,on,unique,low,light,constrained,medium,10,9,phase2-entropy-drillin,1782546276.226,1782546367.083,38.007812,46.44700955,49.571057679999996,9.999862404004404,4196.5,0,1,0,0,11.472527472527473,14.0,59.58,59.58,900,0,
a0dadac3c796,B0024,graphql,on,unique,low,light,constrained,medium,10,10,phase2-entropy-drillin,1782546367.090,1782546457.915,35.7679585,45.023766249999994,50.2064859,9.999892564820911,1014,0,1,0,0,9.659340659340659,13.0,59.58,59.58,900,0,
203799d1aee5,B0024,graphql,on,unique,low,light,constrained,medium,10,11,phase2-entropy-drillin,1782546457.924,1782546548.805,38.321002,47.036293,52.407048,10.00649834630121,4246,0,1,0,0,11.516483516483516,14.0,59.58,59.58,901,0,
79ae7e939b80,B0024,graphql,on,unique,low,light,constrained,medium,10,12,phase2-entropy-drillin,1782546548.824,1782546639.709,35.951542,44.322859699999995,48.12377513,9.999943346320965,1790.5,0.0011111111111111111,1,0,0,9.511111111111111,12.549999999999997,59.58,59.58,900,0,
ca8973c2dfef,B0024,graphql,on,unique,low,light,constrained,medium,10,13,phase2-entropy-drillin,1782546639.726,1782546730.601,37.344271,46.50868,51.374521,10.007403634150402,4224,0,1,0,0,10.703296703296703,13.0,59.58,59.58,901,0,
a50855324eeb,B0024,graphql,on,unique,low,light,constrained,medium,10,14,phase2-entropy-drillin,1782546730.611,1782546821.485,37.617630000000005,46.857756499999994,52.09400680999999,9.999928519733167,3884,0.0011111111111111111,1,0,0,11.087912087912088,14.0,59.58,59.58,900,0,
b6342596b92b,B0024,graphql,on,unique,low,light,constrained,medium,10,15,phase2-entropy-drillin,1782546821.495,1782546912.377,36.410769,45.72522345,49.65463619999999,9.99987458546179,1028.5,0,1,0,0,9.714285714285714,13.0,59.58,59.58,900,0,
1e00b6ff1bc3,B0024,graphql,on,unique,low,light,constrained,medium,10,16,phase2-entropy-drillin,1782546912.390,1782547003.220,38.096538,47.181267049999995,51.723619479999996,9.999955470753843,4200.5,0,1,0,0,11.406593406593407,14.0,59.58,59.58,900,0,
879830c23f4e,B0024,graphql,on,unique,low,light,constrained,medium,10,17,phase2-entropy-drillin,1782547003.231,1782547094.108,35.905505,45.917687,49.321425,10.007060628344721,1016,0,1,0,0,9.755555555555556,13.0,59.58177777777777,59.59,901,0,
91941f8fc60c,B0024,graphql,on,unique,low,light,constrained,medium,10,18,phase2-entropy-drillin,1782547094.120,1782547184.997,37.5114815,47.091884699999994,52.691051120000004,9.999863017765326,4246.5,0.0011111111111111111,1,0,0,11.428571428571429,14.0,59.59,59.59,900,0,
ddcd363192ca,B0024,graphql,on,unique,low,light,constrained,medium,10,19,phase2-entropy-drillin,1782547185.013,1782547275.895,36.339777,45.641458,50.848705,10.006550076887523,2889,0,1,0,0,9.923076923076923,13.0,59.59,59.59,901,0,
293b18353752,B0024,graphql,on,unique,low,light,constrained,medium,10,20,phase2-entropy-drillin,1782547275.908,1782547366.788,36.603071,46.13785684999999,51.30672875999999,9.999894613666195,3706.5,0.0011111111111111111,1,0,0,10.285714285714286,14.0,59.59,59.59,900,0,
4035cf0909aa,B0024,graphql,on,unique,low,light,constrained,medium,10,21,phase2-entropy-drillin,1782547366.803,1782547457.683,37.350905,47.276134,51.396725,10.006356691682079,4078,0,1,0,0,11.175824175824175,13.0,59.59,59.59,901,0,
1b5ce8e25c00,B0024,graphql,on,unique,low,light,constrained,medium,10,22,phase2-entropy-drillin,1782547457.697,1782547548.617,36.313955,44.574188,48.462832,10.00576819321173,1029,0.0011098779134295228,1,0,0,9.626373626373626,13.0,59.59,59.59,901,0,
b5703432f263,B0024,graphql,on,unique,low,light,constrained,medium,10,23,phase2-entropy-drillin,1782547548.631,1782547639.447,37.7035425,46.82742105,52.98604774999999,9.999884316449394,4200.5,0.0011111111111111111,1,0,0,11.6,13.549999999999997,59.59,59.59,900,0,
e69e91181727,B0024,graphql,on,unique,low,light,constrained,medium,10,24,phase2-entropy-drillin,1782547639.462,1782547730.350,35.7279135,45.31931855,49.766515979999994,9.999851430429548,1014,0,1,0,0,9.637362637362637,12.5,59.59,59.59,900,0,
dcac2037c5df,B0024,graphql,on,unique,low,light,constrained,medium,10,25,phase2-entropy-drillin,1782547730.365,1782547821.192,37.206217,46.654004,50.713217,10.007419377549732,4242,0,1,0,0,10.978021978021978,14.0,59.59,59.59,901,0,
601912b11632,B0024,graphql,on,unique,low,light,constrained,medium,10,26,phase2-entropy-drillin,1782547821.208,1782547912.083,37.264945,46.596023,51.681439,10.007548248357821,3561,0.0011098779134295228,1,0,0,10.54945054945055,13.0,59.59,59.59,901,0,
e78c71838030,B0024,graphql,on,unique,low,light,constrained,medium,10,27,phase2-entropy-drillin,1782547912.100,1782548002.954,36.973194500000005,45.2233075,49.45316836999999,9.999866038794584,1797,0.0011111111111111111,1,0,0,10.065934065934066,13.0,59.59,59.59,900,0,
36c5d7eafb45,B0024,graphql,on,unique,low,light,constrained,medium,10,28,phase2-entropy-drillin,1782548002.970,1782548093.846,37.90433,46.85601,50.843261,10.00732780403007,4201,0,1,0,0,11.533333333333333,14.0,59.59,59.59,901,0,
c75258bc5bbe,B0024,graphql,on,unique,low,light,constrained,medium,10,29,phase2-entropy-drillin,1782548093.864,1782548184.739,35.760149,45.428814,49.260337,10.006221829641662,1016,0.0011098779134295228,1,0,0,9.71111111111111,13.0,59.59,59.59,901,0,
e67bc40c9f63,B0010,rest,on,uniform,high,light,constrained,medium,10,0,phase2-entropy-drillin,1782548281.829,1782548372.674,29.432996,37.707969,40.731854,10.009146434774808,1014,0.022197558268590455,1,0,0,2.967032967032967,4.0,48.761428571428574,48.77,901,0,
90fcebdc04de,B0010,rest,on,uniform,high,light,constrained,medium,10,1,phase2-entropy-drillin,1782548372.677,1782548463.585,29.136947,37.996443,41.196592,10.007904345819334,1319,0.03551609322974473,1,0,0,2.934065934065934,4.0,48.83648351648352,48.86,901,0,
471d3c4cb0c4,B0010,rest,on,uniform,high,light,constrained,medium,10,2,phase2-entropy-drillin,1782548463.590,1782548554.434,29.19275,37.048717149999995,40.33969050999999,9.99986809007338,1014,0.04,1,0,0,2.802197802197802,4.0,48.864615384615384,48.87,900,0,
06f0f51c32f7,B0010,rest,on,uniform,high,light,constrained,medium,10,3,phase2-entropy-drillin,1782548554.438,1782548645.325,29.515381,38.018298,42.054524,10.008093840399821,1121,0.023307436182019976,1,0,0,2.933333333333333,4.0,48.87311111111111,48.88,901,0,
598c487cfc76,B0010,rest,on,uniform,high,light,constrained,medium,10,4,phase2-entropy-drillin,1782548645.329,1782548736.172,28.953587499999998,37.414191349999996,41.73306446,9.999927940630371,1012.5,0.016666666666666666,1,0,0,2.8241758241758244,4.0,48.89043956043956,48.91,900,0,
8b5ca00c31dc,B0010,rest,on,uniform,high,light,constrained,medium,10,5,phase2-entropy-drillin,1782548736.178,1782548827.057,28.823435,37.713612,41.270635,10.008221284809775,1005,0.03551609322974473,1,0,0,2.8131868131868134,4.0,48.92868131868132,48.94,901,0,
e2dd9c6d877e,B0010,rest,on,uniform,high,light,constrained,medium,10,6,phase2-entropy-drillin,1782548827.063,1782548917.913,29.166893,37.369518549999995,40.50462684,9.999922874372619,1007,0.03222222222222222,1,0,0,2.89010989010989,4.0,49.01285714285714,49.03,900,0,
2f2e83891d88,B0010,rest,on,uniform,high,light,constrained,medium,10,7,phase2-entropy-drillin,1782548917.919,1782549008.772,29.208458,37.86142794999999,41.311598169999996,9.999865997573465,1122,0.027777777777777776,1,0,0,2.8351648351648353,4.0,49.036483516483514,49.04,900,0,
c38b5fa49c3c,B0010,rest,on,uniform,high,light,constrained,medium,10,8,phase2-entropy-drillin,1782549008.779,1782549099.631,29.035733,37.37909034999999,41.23851471,9.999934418652318,1077,0.03333333333333333,1,0,0,2.8666666666666667,4.0,49.041777777777774,49.05,900,0,
69fa7d2c6fe7,B0010,rest,on,uniform,high,light,constrained,medium,10,9,phase2-entropy-drillin,1782549099.638,1782549190.477,29.137438,37.051784,40.961642,10.008205159797551,1292,0.02885682574916759,1,0,0,2.8461538461538463,4.0,49.09615384615385,49.12,901,0,
44bfd07ff1e5,B0010,rest,on,uniform,high,light,constrained,medium,10,10,phase2-entropy-drillin,1782549190.485,1782549281.331,29.078555,37.540314,40.952706,10.008020322963548,1013,0.023307436182019976,1,0,0,2.934065934065934,4.0,49.12,49.12,901,0,
ec2edfcea4f4,B0010,rest,on,uniform,high,light,constrained,medium,10,11,phase2-entropy-drillin,1782549281.339,1782549372.217,28.847479,37.022797,40.385715,10.007461131954983,1114,0.02885682574916759,1,0,0,2.934065934065934,4.0,49.12,49.12,901,0,
4160586e495a,B0010,rest,on,uniform,high,light,constrained,medium,10,12,phase2-entropy-drillin,1782549372.226,1782549463.056,29.2358185,37.5888818,40.850578379999995,9.999895890972768,1119.5,0.043333333333333335,1,0,0,2.912087912087912,4.0,49.12197802197802,49.13,900,0,
8683ccffdf85,B0010,rest,on,uniform,high,light,constrained,medium,10,13,phase2-entropy-drillin,1782549463.065,1782549553.940,28.679877,37.31132095,40.93561472,9.999847285665536,1218.5,0.03222222222222222,1,0,0,2.911111111111111,4.0,49.13,49.13,900,0,
cb703e1398e3,B0010,rest,on,uniform,high,light,constrained,medium,10,14,phase2-entropy-drillin,1782549553.949,1782549644.810,29.353136,37.100414,40.100848,10.008335399816142,1245,0.03440621531631521,1,0,0,2.901098901098901,4.0,49.13,49.13,901,0,
