run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes
ec4c1a4c02da,B0015,rest,partial,high,10,27,run-sesi-1,1782007460.207,1782007520.593,35.64875,50.13518404999999,96.36884598999998,271.9102227219883,4444,0.0392383,0.028185500000000002,0,103.495,104.9,71.36,71.36,16320,
348a459e1b80,B0015,rest,partial,high,10,28,run-sesi-1,1782007520.610,1782007580.996,35.761896,50.362446500000004,76.09540100000002,272.0649891394981,4444,0.039716,0.027957,0,103.245,104.9,71.36,71.36,16331,
09b739e5a32f,B0015,rest,partial,high,10,29,run-sesi-1,1782007581.013,1782007641.656,35.575466,50.60021629999997,69.13311880000008,272.74133699500936,4444,0.0395087,0.027694,0,102.74590163934427,104.9,71.36,71.36,16367,
a7deb13953e4,B0033,rest,aggregate,high,10,0,run-sesi-1,1782007822.789,1782007883.153,14.503475,19.4097033,23.91931121999999,660.2341323476527,296,0.014779,0.010278,0,105.72131147540983,107.9,71.41,71.41,39623,
4ff5bca578a9,B0033,rest,aggregate,high,10,1,run-sesi-1,1782007883.157,1782007943.519,14.3746,18.982636599999996,23.533964559999998,667.4834512765552,296,0.014384299999999996,0.010131,0,105.79666666666667,107.045,71.41,71.41,40055,
d04b5deedf39,B0033,rest,aggregate,high,10,2,run-sesi-1,1782007943.523,1782008003.891,14.353144,18.91257049999999,23.142211599999992,667.043945589167,296,0.014287549999999996,0.010152,0,105.59,107.9,71.41,71.41,40030,
f7d9f9f42a21,B0033,rest,aggregate,high,10,3,run-sesi-1,1782008003.896,1782008064.520,14.238994,19.012249,23.18267200000001,672.5805166671697,296,0.014464,0.01005,0,105.52295081967213,108.0,71.41,71.41,40361,
5c476f564948,B0033,rest,aggregate,high,10,4,run-sesi-1,1782008064.525,1782008124.884,14.0725005,18.4033365,22.473511310000003,681.7348204473172,296,0.013872,0.009909,0,105.35166666666667,107.045,71.41,71.41,40908,
c3920cd3dc73,B0033,rest,aggregate,high,10,5,run-sesi-1,1782008124.888,1782008185.248,14.084371,18.803010999999998,23.228673819999987,680.2138099946394,296,0.014228099999999999,0.009938,0,105.16229508196722,107.0,71.41,71.41,40819,
83fa4bbeb14b,B0033,rest,aggregate,high,10,6,run-sesi-1,1782008185.253,1782008245.612,13.914973,18.071189150000002,21.60945490999999,690.536624680325,296,0.013431150000000001,0.009795,0,105.61,106.905,71.41,71.41,41438,
618d2f942d23,B0033,rest,aggregate,high,10,7,run-sesi-1,1782008245.617,1782008305.977,14.135089,18.54661285,22.526423820000012,678.2271382349002,296,0.013935049999999996,0.009947,0,105.61500000000001,107.9,71.41,71.41,40700,
9844d4344ff0,B0033,rest,aggregate,high,10,8,run-sesi-1,1782008305.983,1782008366.351,14.285906,18.856242499999993,23.121953059999985,672.1629050629149,296,0.01429,0.010077,0,105.27213114754099,107.9,71.41,71.41,40335,
1356a0153d09,B0033,rest,aggregate,high,10,9,run-sesi-1,1782008366.357,1782008426.728,14.231822000000001,19.08860975,23.290677600000002,671.3542895786362,296,0.0145195,0.0100575,0,106.29666666666667,107.9,71.41,71.41,40286,
096b44478d4b,B0033,rest,aggregate,high,10,10,run-sesi-1,1782008426.734,1782008487.364,14.304791,18.716400199999995,22.85993457000003,669.6146607251987,296,0.014099799999999989,0.010079,0,105.57166666666667,107.9,71.41,71.41,40182,
f53dc5f304c9,B0033,rest,aggregate,high,10,11,run-sesi-1,1782008487.371,1782008547.730,13.97209,18.336816499999998,22.084713999999995,686.421877193838,296,0.0137525,0.009834,0,104.9016393442623,106.9,71.41,71.41,41191,
e30085b498f8,B0033,rest,aggregate,high,10,12,run-sesi-1,1782008547.737,1782008608.099,14.002045500000001,18.17436445,22.402425389999998,687.5778235172843,296,0.01362984999999999,0.00985,0,105.305,106.95,71.41,71.41,41262,
a2e1cba068e7,B0033,rest,aggregate,high,10,13,run-sesi-1,1782008608.107,1782008668.490,14.090989,18.44926775,22.214127299999994,680.8469830083418,296,0.013802749999999999,0.0099235,0,105.27666666666667,106.95,71.41,71.41,40856,
5a2ba288add0,B0033,rest,aggregate,high,10,14,run-sesi-1,1782008668.498,1782008728.875,14.099913,18.64303195,22.823995570000008,678.5701724373539,296,0.014087749999999986,0.009959,0,105.4016393442623,107.9,71.41,71.41,40722,
4d804160d9e0,B0033,rest,aggregate,high,10,15,run-sesi-1,1782008728.883,1782008789.260,14.327981,18.703219549999996,23.35543910999997,667.5684423706081,296,0.014096,0.010108,0,105.65333333333334,107.0,71.41,71.41,40060,
49ad8f25efc4,B0033,rest,aggregate,high,10,16,run-sesi-1,1782008789.269,1782008849.640,14.46711,19.266119999999997,24.17340482000001,662.2679712396348,296,0.014663099999999998,0.010233,0,105.90833333333333,107.9,71.41,71.41,39739,
8a2467f58c4e,B0033,rest,aggregate,high,10,17,run-sesi-1,1782008849.649,1782008910.018,14.493255,19.99116119999999,25.117291319999993,658.3219391648116,296,0.015389399999999985,0.010249,0,106.22,108.9,71.41,71.41,39505,
32a9de01fd41,B0033,rest,aggregate,high,10,18,run-sesi-1,1782008910.027,1782008970.394,14.37214,18.854384800000002,22.84725260000006,668.2870500993527,296,0.014157500000000007,0.010107,0,105.18524590163935,107.0,71.41,71.41,40103,
f8e20f129b29,B0033,rest,aggregate,high,10,19,run-sesi-1,1782008970.404,1782009030.772,14.105883,17.925009000000006,21.835268760000034,681.4388488284851,296,0.013261,0.009921,0,105.83833333333334,107.9,71.41,71.41,40893,
571a4902b08e,B0033,rest,aggregate,high,10,20,run-sesi-1,1782009030.781,1782009091.148,14.1862595,18.952788449999996,23.33005448,674.2054494818377,296,0.014372049999999996,0.010038,0,105.69666666666667,107.9,71.41,71.41,40460,
f94126f87376,B0033,rest,aggregate,high,10,21,run-sesi-1,1782009091.159,1782009151.526,14.2326965,18.89689135,22.968620039999976,673.1882882968293,296,0.014311,0.010027,0,105.3655737704918,108.0,71.41,71.41,40398,
69ebc7f827b3,B0033,rest,aggregate,high,10,22,run-sesi-1,1782009151.537,1782009211.907,14.363656,18.8205004,23.239395880000053,667.4702360830927,296,0.014165200000000005,0.010121,0,106.14,107.9,71.41,71.41,40053,
6f4f81b1e687,B0033,rest,aggregate,high,10,23,run-sesi-1,1782009211.919,1782009272.284,14.1840885,18.59929049999999,22.551551389999968,676.428952826277,296,0.013946449999999997,0.0099765,0,105.47666666666667,107.9,71.41,71.41,40592,
6a9bf57e921f,B0033,rest,aggregate,high,10,24,run-sesi-1,1782009272.296,1782009332.905,14.1188405,18.579189,22.682339610000003,679.737834189412,296,0.014000549999999995,0.009953,0,105.0,106.9,71.41,71.41,40790,
16e80f38669a,B0033,rest,aggregate,high,10,25,run-sesi-1,1782009332.916,1782009393.285,14.26116,19.304671,23.845766199999993,670.5104921795433,296,0.014744199999999997,0.010097,0,105.82000000000001,107.9,71.41,71.41,40237,
9ba6d701f7e1,B0033,rest,aggregate,high,10,26,run-sesi-1,1782009393.297,1782009453.654,14.381782,18.9914619,23.155046400000007,664.6002925060159,296,0.014357,0.010136,0,105.66166666666668,107.9,71.41,71.41,39879,
a404cf3abc67,B0033,rest,aggregate,high,10,27,run-sesi-1,1782009453.666,1782009514.022,14.005464,18.257057,22.520694599999945,684.2750736265149,296,0.013710900000000002,0.009879,0,105.4377049180328,107.9,71.41,71.41,41063,
35fe7085301f,B0033,rest,aggregate,high,10,28,run-sesi-1,1782009514.035,1782009574.413,14.00427,18.68457805,23.234370700000007,681.9151357213158,296,0.014184949999999997,0.009877,0,105.47666666666667,107.9,71.41,71.41,40922,
3617cba9fcbf,B0033,rest,aggregate,high,10,29,run-sesi-1,1782009574.428,1782009634.776,13.953185,18.069936000000002,21.741958780000004,688.3193141076229,296,0.013475,0.009829,0,105.24166666666667,107.0,71.41,71.41,41303,
a0e89bb72dce,B0052,graphql,partial,high,50,0,run-sesi-1,1782009818.357,1782009879.084,489.099375,596.016442,725.7293322,99.51173030532455,4482,0.5420777999999999,0.42626,0,100.59016393442623,101.9,74.35032786885246,74.4,6005,
b626afd12f25,B0052,graphql,partial,high,50,1,run-sesi-1,1782009879.087,1782009939.739,493.474406,598.3763043,715.6171803999999,99.5044065827589,4474,0.5234152,0.413979,0,100.44426229508197,101.9,74.35442622950819,74.39,5999,
22a2ede4e238,B0052,graphql,partial,high,50,2,run-sesi-1,1782009939.743,1782010000.420,489.737269,636.7135096000001,711.52584988,99.23687780937622,4474,0.5291876,0.422773,0,101.03666666666668,102.045,74.40016666666666,74.51,5985,
caf762d0d49f,B0052,graphql,partial,high,50,3,run-sesi-1,1782010000.424,1782010061.142,494.9205505,603.0604004499999,660.1978440700001,98.7214287260183,4482,0.5358305999999999,0.414921,0,100.74098360655738,102.9,74.43475409836066,74.52,5958,
02aacc666310,B0052,graphql,partial,high,50,4,run-sesi-1,1782010061.147,1782010121.931,487.6019875,600.0033446499999,670.4174895,97.90835020295158,4474,0.5489557500000001,0.4311935,0,100.36721311475411,102.0,74.47295081967214,74.52,5914,
4242e25d3bb3,B0052,graphql,partial,high,50,5,run-sesi-1,1782010121.936,1782010182.744,490.620534,597.5022519,696.8100618199999,98.20937757047787,4442,0.5548337,0.42497,0,100.775,102.045,74.51016666666666,74.53,5935,
f3ae1757ed77,B0052,graphql,partial,high,50,6,run-sesi-1,1782010182.750,1782010243.428,479.925545,582.38905615,661.18044349,99.1415989449249,4474,0.547315,0.43712850000000003,0,100.54754098360657,101.9,74.48475409836065,74.53,5980,
053f56246017,B0052,graphql,partial,high,50,7,run-sesi-1,1782010243.434,1782010304.148,476.7638065,565.5782105,648.1553653500035,101.0338996377061,4474,0.51698575,0.4262405,0,100.58196721311477,101.9,74.54803278688524,74.56,6096,
6c2163c8a74b,B0052,graphql,partial,high,50,8,run-sesi-1,1782010304.154,1782010364.769,508.315361,674.3924010000001,726.6601022999995,97.98879791859676,4474,0.5302436,0.411821,0,100.71166666666667,101.905,74.46433333333333,74.56,5903,
f8219a2e1b2c,B0052,graphql,partial,high,50,9,run-sesi-1,1782010364.775,1782010425.690,482.958829,577.028256,682.5189383400001,100.08338912467875,4474,0.5313506,0.425122,0,100.69508196721311,101.9,74.48245901639343,74.57,6059,
746353946135,B0052,graphql,partial,high,50,10,run-sesi-1,1782010425.697,1782010486.472,499.290269,609.4619692,737.4162947199992,98.6060272916636,4474,0.5471982,0.421108,0,100.57868852459016,101.9,74.51508196721312,74.59,5957,
eae81a42ec7f,B0052,graphql,partial,high,50,11,run-sesi-1,1782010486.480,1782010547.275,489.344857,634.8287435999999,728.17477992,99.1879766282278,4474,0.5312462,0.413663,0,100.5688524590164,101.9,74.4972131147541,74.59,5993,
d6d7679bf9a9,B0052,graphql,partial,high,50,12,run-sesi-1,1782010547.282,1782010607.985,499.072898,628.7327787999996,698.0733798,99.1037021102084,4474,0.5215443999999999,0.4019,0,100.81833333333334,102.9,74.47066666666667,74.59,5979,
89da938849ca,B0052,graphql,partial,high,50,13,run-sesi-1,1782010607.992,1782010668.793,471.633402,578.2301462,651.6426191599951,100.2242353601347,4442,0.5388134,0.434492,0,100.49672131147541,101.9,74.58721311475409,74.6,6057,
b1b2390a2b2d,B0052,graphql,partial,high,50,14,run-sesi-1,1782010668.801,1782010729.410,497.553224,665.5226031999999,714.2926513599999,99.69607835130822,4474,0.510246,0.403001,0,100.70819672131148,101.9,74.48245901639343,74.6,6005,
88beb62da8b2,B0052,graphql,partial,high,50,15,run-sesi-1,1782010729.418,1782010790.130,484.7961565,592.0612307,696.98374781,98.29123456667854,4474,0.54915675,0.4365715,0,100.66000000000001,101.905,74.56216666666667,74.61,5932,
a3eaa83ce636,B0052,graphql,partial,high,50,16,run-sesi-1,1782010790.138,1782010850.919,475.953592,584.5789541,698.1346947,100.30714337345705,4482,0.5294396,0.432448,0,100.54590163934427,101.9,74.55180327868852,74.61,6059,
24c373e6f7b0,B0052,graphql,partial,high,50,17,run-sesi-1,1782010850.927,1782010911.773,479.616523,576.2548855,716.050729,100.07238624012668,4474,0.5279309999999999,0.4245,0,100.58688524590164,101.9,74.58409836065573,74.61,6051,
805f7a268fdb,B0052,graphql,partial,high,50,18,run-sesi-1,1782010911.783,1782010972.525,492.157148,600.9872958499999,729.6961317799995,99.35410004085675,4442,0.5273754,0.41414399999999996,0,100.5672131147541,102.9,74.55426229508197,74.61,5998,
9e70c7495083,B0052,graphql,partial,high,50,19,run-sesi-1,1782010972.534,1782011033.173,490.136257,601.1560261,704.5390174199999,98.87329218803062,4482,0.5516894999999999,0.431848,0,100.70500000000001,101.9,74.6245,74.69,5959,
1ce7232a89b9,B0052,graphql,partial,high,50,20,run-sesi-1,1782011033.183,1782011093.908,488.52768749999996,609.38403375,651.9399231500001,97.99855043883696,4482,0.5487084999999999,0.43269250000000004,0,100.61967213114755,102.0,74.6544262295082,74.69,5916,
deb7444bcfdf,B0052,graphql,partial,high,50,21,run-sesi-1,1782011093.918,1782011154.812,489.336323,609.60758235,679.79028807,97.94932647020372,4474,0.54603465,0.4264285,0,100.61311475409836,101.9,74.63868852459017,74.68,5928,
4603cf798833,B0052,graphql,partial,high,50,22,run-sesi-1,1782011154.822,1782011215.594,477.1026345,601.2296401499999,719.06928722,99.69694783683634,4442,0.5430209,0.42506299999999997,0,100.4016393442623,102.0,74.65901639344263,74.68,6022,
e0c0f9ca181e,B0052,graphql,partial,high,50,23,run-sesi-1,1782011215.605,1782011276.351,491.021215,618.816363,735.664756,99.3813415930038,4442,0.538803,0.423214,0,101.01166666666667,102.0,74.643,74.68,6001,
21f27e073d6b,B0052,graphql,partial,high,50,24,run-sesi-1,1782011276.363,1782011337.101,491.861633,613.0898279,704.0253765599998,101.04311704995503,4474,0.5199763,0.424595,0,100.64590163934427,102.0,74.61540983606558,74.68,6099,
89abbd32d4bd,B0052,graphql,partial,high,50,25,run-sesi-1,1782011337.113,1782011397.696,477.521708,588.5393895999999,727.0293954799998,100.87636039098314,4482,0.521335,0.418922,0,100.25081967213116,101.9,74.66081967213115,74.69,6073,
4fe60b94b0bb,B0052,graphql,partial,high,50,26,run-sesi-1,1782011397.708,1782011458.425,491.296811,576.0383298999999,740.27271074,100.41576913376132,4482,0.5237244,0.427415,0,100.94,102.045,74.674,74.7,6059,
37bd880120b8,B0052,graphql,partial,high,50,27,run-sesi-1,1782011458.437,1782011519.272,472.369309,587.7423127999999,735.8424000800005,100.57471516863365,4474,0.5295424,0.425406,0,100.52131147540985,101.9,74.66459016393442,74.71,6079,
6cd33a8ae3a8,B0052,graphql,partial,high,50,28,run-sesi-1,1782011519.287,1782011580.073,487.99415999999997,609.8220335,712.2693767699999,98.11285362153242,4474,0.5558910499999999,0.426325,0,100.57213114754099,101.9,74.64950819672131,74.7,5928,
4e89bff3223f,B0052,graphql,partial,high,50,29,run-sesi-1,1782011580.085,1782011640.884,491.762662,611.03749595,724.2959508899991,99.3461559560278,4442,0.5436324,0.429078,0,100.25081967213116,101.9,74.66950819672131,74.7,6002,
5ca6fbfb03c8,B0004,rest,baseline,medium,50,0,run-sesi-1,1782011823.843,1782011884.322,189.5894315,256.45697829999995,290.9243554999997,256.28537014437495,5502,0.17474184999999998,0.144899,0,102.405,103.905,69.28233333333333,69.32,15404,
232cd6bf87f6,B0004,rest,baseline,medium,50,1,run-sesi-1,1782011884.331,1782011944.871,190.621652,276.84349899999995,297.9449942399999,253.09205195662355,5502,0.17895319999999995,0.147896,0,102.43114754098362,104.0,69.31819672131148,69.34,15229,
b8a5b1cd33d2,B0004,rest,baseline,medium,50,2,run-sesi-1,1782011944.879,1782012005.322,190.488918,277.5162905,299.648775,253.18730635567428,5488,0.1785255,0.146362,0,102.70500000000001,103.95,69.30716666666667,69.34,15211,
6360760cb04d,B0004,rest,baseline,medium,50,3,run-sesi-1,1782012005.331,1782012065.916,190.10641149999998,264.07284074999995,293.63876493,254.34180337973547,5502,0.18140429999999996,0.145789,0,102.19672131147541,103.9,69.33819672131148,69.36,15310,
ee3150054156,B0004,rest,baseline,medium,50,4,run-sesi-1,1782012065.926,1782012126.392,191.8963535,261.35276475,302.15242155000016,252.21383243344508,5517,0.1783515,0.143979,0,102.68666666666667,103.905,69.33883333333333,69.38,15156,
6b48b57b1169,B0004,rest,baseline,medium,50,5,run-sesi-1,1782012126.403,1782012186.936,190.71252,270.750391,296.30571,253.67976640058438,5488,0.18106,0.144831,0,102.18196721311476,103.9,69.36229508196722,69.39,15261,
7721f458b1f8,B0004,rest,baseline,medium,50,6,run-sesi-1,1782012186.946,1782012247.453,190.378255,263.4066734,290.35845184000004,254.756281996679,5511,0.1767712,0.146035,0,102.7,103.9,69.37650000000001,69.4,15317,
8a7368f183f9,B0004,rest,baseline,medium,50,7,run-sesi-1,1782012247.464,1782012308.006,190.585732,266.5574047999999,300.29896987999996,253.38810924864467,5511,0.18387939999999994,0.1482,0,101.9377049180328,103.9,69.39147540983606,69.41,15245,
958e8ef0bab7,B0004,rest,baseline,medium,50,8,run-sesi-1,1782012308.017,1782012368.556,191.465772,273.7248919999999,296.6703183999996,252.25117535212453,5517,0.17996979999999987,0.144883,0,102.74333333333334,104.0,69.39133333333334,69.41,15179,
cc9e3766b044,B0004,rest,baseline,medium,50,9,run-sesi-1,1782012368.567,1782012429.089,191.488978,283.94735425,301.69691940000007,251.5994089881199,5488,0.17781664999999997,0.148886,0,101.97213114754099,103.9,69.40360655737705,69.41,15132,
c5687a88489c,B0004,rest,baseline,medium,50,10,run-sesi-1,1782012429.101,1782012489.607,191.406139,272.94164599999993,299.29140563999994,252.57703075692865,5488,0.17863419999999974,0.147526,0,102.73833333333334,103.9,69.40516666666667,69.43,15189,
aa2fa289d628,B0004,rest,baseline,medium,50,11,run-sesi-1,1782012489.620,1782012550.123,191.635916,276.401436,299.2625296,252.51100221112705,5517,0.175591,0.147135,0,101.9377049180328,103.9,69.41,69.43,15181,
e33b2c3eb9bd,B0004,rest,baseline,medium,50,12,run-sesi-1,1782012550.135,1782012610.612,190.209569,266.9562875,292.6037439,254.4601206223066,5488,0.182251,0.146943,0,102.71666666666667,103.9,69.42150000000001,69.44,15291,
ee47e46859a8,B0004,rest,baseline,medium,50,13,run-sesi-1,1782012610.625,1782012671.193,190.507288,280.35890079999996,305.82248388,252.64069937707035,5488,0.17857099999999998,0.14898,0,101.82459016393443,103.9,69.42573770491803,69.44,15209,
fae514826bfe,B0004,rest,baseline,medium,50,14,run-sesi-1,1782012671.206,1782012731.737,190.878074,273.6878725,297.21157949999997,253.88408528842635,5511,0.1775035,0.146498,0,102.70500000000001,103.9,69.437,69.44,15271,
dcbb840754e8,B0004,rest,baseline,medium,50,15,run-sesi-1,1782012731.751,1782012792.198,191.452579,269.351649,300.3815381999999,252.33573317305877,5502,0.18014,0.146772,0,102.42166666666667,103.905,69.43683333333334,69.45,15161,
f1d2a924ebf9,B0004,rest,baseline,medium,50,16,run-sesi-1,1782012792.212,1782012852.720,191.2490225,273.6014162,309.12634706,251.61673023510664,5502,0.17966589999999985,0.14662950000000002,0,102.38196721311476,104.0,69.43639344262294,69.46,15132,
fdee2f7060a5,B0004,rest,baseline,medium,50,17,run-sesi-1,1782012852.734,1782012913.216,191.418762,281.5595801,305.1070225799998,251.8193038409173,5511,0.18380499999999997,0.147943,0,102.38666666666667,103.9,69.47166666666666,69.48,15139,
bc2ce8df4ffb,B0004,rest,baseline,medium,50,18,run-sesi-1,1782012913.230,1782012973.717,191.883558,282.7550573,314.74011758,250.79262379064068,5531,0.19221279999999993,0.147488,0,102.40983606557377,103.9,69.46377049180329,69.48,15075,
b349995e61e4,B0004,rest,baseline,medium,50,19,run-sesi-1,1782012973.731,1782013034.241,190.4414815,270.3344373999999,302.39771307,253.74899818222286,5511,0.18048754999999989,0.1474815,0,102.50166666666667,103.9,69.45433333333334,69.48,15260,
e176f3ad86de,B0004,rest,baseline,medium,50,20,run-sesi-1,1782013034.256,1782013094.712,190.4237565,264.0933352,292.40621326999997,254.6026503180797,5502,0.1774222,0.1468555,0,102.36721311475411,103.9,69.47524590163934,69.49,15298,
cb1aab78f413,B0004,rest,baseline,medium,50,21,run-sesi-1,1782013094.728,1782013155.167,190.717007,271.23023429999955,298.93341899,253.41726073508087,5506.5,0.18054834999999997,0.14861049999999998,0,102.40666666666667,103.9,69.48283333333333,69.49,15220,
4fc805113fb2,B0004,rest,baseline,medium,50,22,run-sesi-1,1782013155.182,1782013215.698,190.0089555,280.28288115,297.97525103,253.59491390264114,5495,0.17789139999999987,0.1476615,0,102.19836065573772,104.0,69.47213114754098,69.49,15254,
dd42b11117ec,B0004,rest,baseline,medium,50,23,run-sesi-1,1782013215.714,1782013276.197,190.835525,282.1591373999998,301.19282196,252.80786554383278,5488,0.18143939999999995,0.148397,0,102.79333333333334,103.905,69.47583333333333,69.49,15199,
b11fd636e906,B0004,rest,baseline,medium,50,24,run-sesi-1,1782013276.213,1782013336.731,191.53178400000002,282.17392149999995,305.51609030000003,252.05369335241318,5511,0.17908249999999998,0.147883,0,102.17868852459017,104.0,69.49196721311475,69.5,15158,
06a4fa59d511,B0004,rest,baseline,medium,50,25,run-sesi-1,1782013336.748,1782013397.196,190.546212,280.91000599999995,306.89581868,253.0666993615594,5488,0.18145219999999998,0.147691,0,102.91166666666668,104.9,69.49666666666667,69.5,15205,
ad7bbdc41deb,B0004,rest,baseline,medium,50,26,run-sesi-1,1782013397.213,1782013457.779,192.12435,282.83432189999996,305.84354532,251.16932285241268,5488,0.18193510000000002,0.1478665,0,102.24918032786886,104.9,69.49081967213115,69.5,15120,
dd1e54102737,B0004,rest,baseline,medium,50,27,run-sesi-1,1782013457.796,1782013518.241,192.6071235,280.18502715,302.8496343,250.8217845096859,5484,0.1791972,0.1496455,0,102.89166666666667,104.0,69.49783333333333,69.51,15068,
393876c96b07,B0004,rest,baseline,medium,50,28,run-sesi-1,1782013518.258,1782013578.703,191.878466,280.29086609999996,303.23967437999994,251.68531423545383,5488,0.18048685,0.1472525,0,102.54,104.9,69.49616666666667,69.52,15118,
cabfb29fa255,B0004,rest,baseline,medium,50,29,run-sesi-1,1782013578.722,1782013639.158,192.474718,282.8848279999999,305.91168315999994,250.45893767370933,5511,0.17912979999999998,0.148623,0,102.54333333333334,103.9,69.49416666666667,69.52,15045,
149a4cf14bd4,B0036,graphql,baseline,low,10,0,run-sesi-1,1782013822.192,1782013882.855,74.3441495,170.76194469999996,185.14355049000002,124.03335889527558,1840,0.1106849499999999,0.060372,0,102.02666666666667,102.9,72.30883333333334,72.3105,7450,
08a8b79de089,B0036,graphql,baseline,low,10,1,run-sesi-1,1782013882.858,1782013943.273,74.6358165,173.79628755,190.47580566,122.89190227347764,1894,0.09930274999999987,0.060846,0,100.59836065573771,102.9,72.3144262295082,72.32,7380,
6b500d4c3291,B0036,graphql,baseline,low,10,2,run-sesi-1,1782013943.277,1782014003.704,74.341568,173.14385809999996,184.59603853000002,123.77268666154941,1840,0.10035284999999997,0.059994,0,101.99000000000001,103.0,72.31966666666666,72.32,7434,
c5c5811523c5,B0036,graphql,baseline,low,10,3,run-sesi-1,1782014003.708,1782014064.380,74.922744,168.950704,192.09584739999997,123.14925533690072,1840,0.10776839999999996,0.060513,0,100.6377049180328,102.9,72.32852459016394,72.33,7397,
388c8d2797ec,B0036,graphql,baseline,low,10,4,run-sesi-1,1782014064.384,1782014124.804,74.550239,159.41726349999996,183.06424752,124.34953543835647,1927,0.09978599999999989,0.060436,0,101.875,102.9,72.34216666666667,72.35,7467,
7cd3328cad52,B0036,graphql,baseline,low,10,5,run-sesi-1,1782014124.809,1782014185.236,74.23037550000001,162.15177365,182.4642898899999,124.77686714294778,1927,0.11368764999999975,0.059637499999999996,0,101.45500000000001,102.9,72.34666666666666,72.35,7494,
9e706e7adb0e,B0036,graphql,baseline,low,10,6,run-sesi-1,1782014185.242,1782014245.771,74.41426150000001,152.03398395,178.59885959999997,125.18033379874589,1927,0.10432924999999996,0.0603895,0,101.44918032786886,102.9,72.34918032786885,72.35,7532,
209ea73f0c45,B0036,graphql,baseline,low,10,7,run-sesi-1,1782014245.776,1782014306.183,74.272846,161.2217858,184.32669829999983,124.80102702926953,1894,0.09005119999999997,0.060156,0,101.40333333333334,102.9,72.34366666666666,72.35,7495,
f20d80d1004d,B0036,graphql,baseline,low,10,8,run-sesi-1,1782014306.189,1782014366.613,74.587122,161.82297279999997,181.83743615999998,124.48584808240834,1927,0.10614899999999941,0.060463,0,101.03934426229509,102.9,72.34819672131147,72.35,7477,
2c31fc585c0c,B0036,graphql,baseline,low,10,9,run-sesi-1,1782014366.619,1782014427.033,74.445985,155.6242473,177.56753691999998,124.92746502502192,1927,0.10024079999999924,0.060736,0,101.875,102.9,72.34666666666666,72.35,7503,
d538549f485d,B0036,graphql,baseline,low,10,10,run-sesi-1,1782014427.041,1782014487.444,74.54362950000001,154.69699509999995,186.68477812999993,124.24896170728076,1927,0.11717554999999986,0.060548500000000005,0,101.37333333333333,102.9,72.347,72.35,7460,
22d75199c3dd,B0036,graphql,baseline,low,10,11,run-sesi-1,1782014487.452,1782014547.858,74.271799,161.09114780000002,180.50674136,124.98050803663601,1894,0.10420579999999774,0.059664,0,101.25409836065575,103.0,72.34901639344262,72.36,7505,
f5b5141af4e0,B0036,graphql,baseline,low,10,12,run-sesi-1,1782014547.866,1782014608.274,74.1832325,159.4527961,178.31777882999998,125.18189765607488,1894,0.11725939999999871,0.060059,0,101.56666666666668,102.9,72.35833333333333,72.36,7518,
d81578b13105,B0036,graphql,baseline,low,10,13,run-sesi-1,1782014608.282,1782014668.717,74.551649,164.5862976999997,185.13285015999992,123.92704494308029,1894,0.10605114999999872,0.059966,0,101.45500000000001,102.9,72.354,72.36,7444,
a71368458edf,B0036,graphql,baseline,low,10,14,run-sesi-1,1782014668.725,1782014729.111,74.673167,159.491493,180.82575350000002,124.5209713211078,1894,0.09464175,0.06007,0,101.97166666666668,102.9,72.35933333333334,72.36,7476,
f62ac0f7254d,B0036,graphql,baseline,low,10,15,run-sesi-1,1782014729.119,1782014789.515,74.286914,162.36543,186.99772019999997,124.23299583852398,1894,0.103734,0.060033,0,101.50666666666667,102.9,72.36083333333333,72.37,7461,
4bf37c7a2db3,B0036,graphql,baseline,low,10,16,run-sesi-1,1782014789.524,1782014849.936,74.298319,168.143596,185.6404636,124.25178512260739,1894,0.132716,0.059897,0,101.1016393442623,102.9,72.36983606557378,72.37,7461,
46e154c7b834,B0036,graphql,baseline,low,10,17,run-sesi-1,1782014849.945,1782014910.340,74.304743,154.5778745,177.4205666,125.11175943761299,1894,0.0984555,0.060197,0,101.73833333333334,102.9,72.37083333333334,72.38,7511,
55588ee43ae2,B0036,graphql,baseline,low,10,18,run-sesi-1,1782014910.350,1782014970.770,73.929082,148.77309539999976,170.87876471999996,125.93677803697096,1840,0.09968779999999865,0.060045,0,101.39500000000001,102.9,72.3775,72.38,7565,
dda6176635ca,B0036,graphql,baseline,low,10,19,run-sesi-1,1782014970.780,1782015031.182,74.73199550000001,158.12213254999998,176.38458475999997,124.60131457929408,1894,0.0924478,0.060204999999999995,0,101.41967213114755,102.9,72.37967213114754,72.38,7482,
54abb77ec731,B0036,graphql,baseline,low,10,20,run-sesi-1,1782015031.192,1782015091.595,74.749935,159.56870904999997,183.66099391000012,124.18225659961419,1894,0.11001284999999987,0.0605735,0,101.625,102.9,72.37899999999999,72.38,7458,
f646e147c4c5,B0036,graphql,baseline,low,10,21,run-sesi-1,1782015091.605,1782015152.031,75.0810855,161.93932199999992,189.5857658399999,123.10429745022562,1894,0.09851824999999956,0.060256000000000004,0,101.01311475409837,102.9,72.3772131147541,72.38,7394,
